index,sample,robustness_spec,shock,horizon,beta_pos,se_pos,pvalue_pos,ci_lower_pos,ci_upper_pos,beta_neg,se_neg,pvalue_neg,ci_lower_neg,ci_upper_neg,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,return_lags,control_set
ftse250,pre_qe,ftse100_controls,path,2,0.03524611377136932,0.07844216221467544,0.6531964053594225,-0.11850052416939452,0.18899275171213317,0.058269682359539665,0.049991403462930864,0.2437786151767708,-0.03971346842780482,0.15625283314688415,-0.21896537880577707,0.8266770170341745,2969,0.2562943134005502,5,ftse100
ftse250,pre_qe,ftse100_controls,target,3,-0.011969610099232942,0.047592071890253336,0.8014242482844213,-0.10525007100412949,0.0813108508056636,0.04617645513321909,0.04504167959285531,0.30527170625760536,-0.04210523686877731,0.13445814713521548,-0.7369061647915641,0.46117941481641944,2969,0.1927473427123021,5,ftse100
ftse250,pre_qe,ftse100_controls,path,3,0.07447655031938546,0.07784403939515963,0.33869821739610495,-0.0780977668951274,0.22705086753389833,-0.03395658483674071,0.04683148118238917,0.46840276383887613,-0.12574628795422346,0.05783311828074205,1.1334143871837117,0.257040275090081,2969,0.1927473427123021,5,ftse100
ftse250,pre_qe,ftse100_controls,target,4,0.022050082460701486,0.06305334270268281,0.7265599431478083,-0.10153446923655682,0.1456346341579598,0.05326556937862808,0.05437533482976772,0.32728822403350244,-0.05331008688771665,0.1598412256449728,-0.31292736500631163,0.7543358466614125,2969,0.17341949370857412,5,ftse100
ftse250,pre_qe,ftse100_controls,path,4,0.03681290258177713,0.0948459745948998,0.6979172225228398,-0.14908520762422647,0.22271101278778074,-0.04180765815245386,0.061896368497616316,0.49939241115991795,-0.16312454040778185,0.07950922410287412,0.6347920704957399,0.5255640355951567,2969,0.17341949370857412,5,ftse100
ftse250,pre_qe,ftse100_controls,target,5,0.002760388855589128,0.07927272846496264,0.9722221414727641,-0.15261415893573763,0.15813493664691589,0.07538953904477463,0.07788187085385177,0.33304508753416606,-0.07725892782877483,0.2280380059183241,-0.5471881357358563,0.5842494862747266,2969,0.14288709275676303,5,ftse100
ftse250,pre_qe,ftse100_controls,path,5,0.04565812369181336,0.12738453429009797,0.7200233941277483,-0.20401556351677866,0.2953318109004054,-0.010948294817417666,0.08101975102959555,0.8925081556815662,-0.16974700683542493,0.1478504172005896,0.34221354914891117,0.7321901893882058,2969,0.14288709275676303,5,ftse100
ftse250,pre_qe,ftse100_controls,target,6,-0.017060520793606912,0.07700699727531397,0.824668045601211,-0.16799423545322228,0.1338731938660085,0.06723220129449431,0.09536667859928258,0.48081876584217975,-0.11968648876009955,0.2541508913490882,-0.570945268903338,0.5680367435425495,2969,0.11531070663121556,5,ftse100
ftse250,pre_qe,ftse100_controls,path,6,0.03418701648417556,0.14579245393398116,0.8146038291551024,-0.25156619322642754,0.31994022619477863,0.04933541821420776,0.10928021597570492,0.6516595519660389,-0.16485380509817388,0.2635246415265894,-0.07285896153407502,0.9419183510605084,2969,0.11531070663121556,5,ftse100
ftse250,pre_qe,ftse100_controls,target,7,-0.027214550916423413,0.08320030580039578,0.7435946981327805,-0.19028715028519913,0.1358580484523523,0.07929001784133967,0.12084727588012699,0.5117484971529886,-0.1575706428837092,0.31615067856638857,-0.6010827785198214,0.5477848531111341,2969,0.10890869591604324,5,ftse100
ftse250,pre_qe,ftse100_controls,path,7,-0.0030352814810288196,0.16549445453647205,0.9853670718433315,-0.32740441237251405,0.3213338494104564,0.018988215274868013,0.12361985259896088,0.8779238234756599,-0.22330669581909532,0.26128312636883133,-0.09183106057151562,0.9268322655535336,2969,0.10890869591604324,5,ftse100
ftse250,pre_qe,ftse100_controls,target,8,-0.017239984819070277,0.0805241674278891,0.83047139443834,-0.1750673529777329,0.14058738333959236,0.08807376941592268,0.10861141486912372,0.4174190122931931,-0.1248046037275598,0.30095214255940517,-0.6492530770700039,0.5161748096279832,2969,0.10739988281515012,5,ftse100
ftse250,pre_qe,ftse100_controls,path,8,0.035530147435977794,0.17065174268680605,0.8350707286337244,-0.29894726823016204,0.3700075631021177,-0.047696929680094716,0.11833822285512219,0.6869070350094597,-0.2796398464761342,0.18424598711594475,0.3399081601307701,0.7339256912550787,2969,0.10739988281515012,5,ftse100
ftse250,pre_qe,ftse100_controls,target,9,-0.047712216846898546,0.09187155009521959,0.603526350519749,-0.22778045503352895,0.13235602133973184,0.14371211887311633,0.12569001752645723,0.25287865149418054,-0.10264031547873984,0.39006455322497247,-1.0240829649845715,0.30579608979880646,2969,0.10045285357981337,5,ftse100
ftse250,pre_qe,ftse100_controls,path,9,0.07370306920401533,0.18656035638714724,0.692796492582713,-0.2919552293147933,0.4393613677228239,-0.11002282076519411,0.1270584424372338,0.3865324189126119,-0.35905736794217236,0.1390117264117841,0.686253977473131,0.49255296509497803,2969,0.10045285357981337,5,ftse100
ftse250,pre_qe,ftse100_controls,target,10,-0.04255080206542302,0.10044817998213405,0.6718506348287496,-0.23942923483040576,0.1543276306995597,0.15296318596346029,0.13888946508995434,0.2707528980269276,-0.11926016561285022,0.42518653753977076,-0.9600549279584308,0.3370275710427244,2969,0.09353040591735584,5,ftse100
ftse250,pre_qe,ftse100_controls,path,10,0.0034442932153072566,0.19338629771592014,0.9857900837439904,-0.3755928503078962,0.3824814367385107,-0.12286808822108036,0.1467925032595623,0.40258198803314305,-0.41058139460982246,0.16484521816766173,0.43460952786262796,0.663845877983861,2969,0.09353040591735584,5,ftse100
ftse250,pre_qe,ftse100_controls,target,11,-0.0696950068214803,0.09429321009230855,0.4598276337272863,-0.254509698602405,0.11511968495944444,0.1533897370347052,0.1445120632373873,0.28849359327815827,-0.1298539069105739,0.43663338097998433,-1.0888648610977556,0.27621348385540656,2969,0.08620224946349286,5,ftse100
ftse250,pre_qe,ftse100_controls,path,11,-0.06551374340889438,0.20212954372650674,0.7458489996730515,-0.4616876491128476,0.33066016229505885,-0.13630665880011017,0.16761185983537286,0.41608734441984196,-0.46482590407744095,0.19221258647722061,0.22294109877875692,0.8235813490459631,2969,0.08620224946349286,5,ftse100
ftse250,pre_qe,ftse100_controls,target,12,-0.06566793906995776,0.09728197410917669,0.4996587421244091,-0.25634060832394406,0.12500473018402852,0.05060285962356775,0.12558140233836315,0.6869859826178296,-0.19553668895962403,0.29674240820675957,-0.6225405066400088,0.5335865172259975,2969,0.08399132209923621,5,ftse100
ftse250,pre_qe,ftse100_controls,path,12,-0.17156806554085144,0.1977889522617806,0.38570646506946027,-0.5592344119739414,0.2160982808922385,-0.08001981666741997,0.18519282194198197,0.665676590140869,-0.44299774767370464,0.2829581143388647,-0.28174029196938244,0.7781426569129417,2969,0.08399132209923621,5,ftse100
ftse250,pre_qe,ftse100_controls,target,13,-0.0753355734300285,0.10370896000501839,0.46758540740015553,-0.2786051350398645,0.12793398817980753,0.06643551387598423,0.1277883750551166,0.6031423425317848,-0.18402970123204426,0.3169007289840127,-0.7312858546952821,0.4646045687142094,2969,0.0780883620166023,5,ftse100
ftse250,pre_qe,ftse100_controls,path,13,-0.11229111667206672,0.200130699625413,0.5747369260025401,-0.5045472879378762,0.27996505459374277,-0.10606458604535518,0.19949653607070583,0.5949606058800863,-0.4970777967439386,0.28494862465322823,-0.018562961049562572,0.9851897505419758,2969,0.0780883620166023,5,ftse100
ftse250,pre_qe,ftse100_controls,target,14,-0.07234599263899204,0.10700782231726853,0.4989889989079518,-0.2820813243808384,0.13738933910285428,0.0938741613705954,0.1190851150825755,0.4305243652324309,-0.13953266419125257,0.32728098693244334,-0.8866673775364858,0.3752580068315431,2969,0.07123303192459762,5,ftse100
ftse250,pre_qe,ftse100_controls,path,14,-0.08425168727147093,0.20488333770062883,0.6809127947972864,-0.48582302916470343,0.3173196546217616,-0.10146857846706107,0.1969251548236457,0.6063680710439122,-0.48744188192140664,0.28450472498728446,0.051399685855968026,0.9590070350945954,2969,0.07123303192459762,5,ftse100
ftse250,pre_qe,ftse100_controls,target,15,-0.07805026258713192,0.1057466859560006,0.4604615348012747,-0.2853137670608931,0.12921324188662925,0.07905362906598332,0.10564117660468235,0.45426588630632714,-0.1280030770791941,0.2861103352111607,-0.8947709562526233,0.37090953906365143,2969,0.06704046920317996,5,ftse100
ftse250,pre_qe,ftse100_controls,path,15,-0.09776514568424192,0.19885981846956216,0.6229820226126163,-0.48753038988458375,0.29200009851609987,-0.0914804889771786,0.17579461725706033,0.6027968202670249,-0.4360379388010168,0.25307696084665965,-0.0201905111657156,0.9838913973370039,2969,0.06704046920317996,5,ftse100
ftse250,pre_qe,ftse100_controls,target,16,-0.043245477968480085,0.11105986844910984,0.6969884955208807,-0.26092282012873536,0.1744318641917752,0.05942802455233309,0.11163621799212327,0.5944930125016865,-0.1593789627122285,0.2782350118168947,-0.5488245959512068,0.5831258292299277,2969,0.06449904532511175,5,ftse100
ftse250,pre_qe,ftse100_controls,path,16,-0.060100905996406495,0.20639370639645935,0.7709018504506647,-0.4646325705334668,0.3444307585406538,-0.13218650000633425,0.16697723678791973,0.42856838006066067,-0.4594618841106569,0.1950888840979884,0.23306302767806716,0.8157124640205696,2969,0.06449904532511175,5,ftse100
ftse250,pre_qe,ftse100_controls,target,17,-0.07185183635732871,0.10970868218340787,0.5125108922843258,-0.28688085343680814,0.14317718072215074,0.11279936171788173,0.14225919046811875,0.4278276926026363,-0.16602865159963098,0.39162737503539446,-0.849667820205622,0.39550979424180355,2969,0.05983006502889132,5,ftse100
ftse250,pre_qe,ftse100_controls,path,17,-0.04023582765088711,0.2260384807468874,0.8587195775249743,-0.4832712499147864,0.4027995946130122,-0.24998941009630296,0.16858071380281484,0.138099295500407,-0.58040760914982,0.08042878895721409,0.6381664174720731,0.5233653554018312,2969,0.05983006502889132,5,ftse100
ftse250,pre_qe,ftse100_controls,target,18,-0.052927654560827514,0.12439018469592587,0.6704743838217214,-0.2967324165648422,0.1908771074431872,0.11047276974948977,0.1359592789520784,0.41648008390190827,-0.15600741699658388,0.37695295649556343,-0.7427506440135652,0.4576326620824118,2969,0.05446089497302187,5,ftse100
ftse250,pre_qe,ftse100_controls,path,18,-0.06897435523594125,0.2375130854542189,0.7715084555475012,-0.5345000027262103,0.3965512922543278,-0.2837724987363746,0.1618723940883003,0.07959120013416512,-0.6010423911494431,0.033497393676693965,0.6438375312453436,0.5196807935303192,2969,0.05446089497302187,5,ftse100
ftse250,pre_qe,ftse100_controls,target,19,-0.014660031450150034,0.13081919355683816,0.910773210882716,-0.2710656508215528,0.24174558792125272,0.1136263620249247,0.13659826749517595,0.40550563032007414,-0.15410624226562014,0.38135896631546956,-0.571904378279556,0.5673867577027176,2969,0.05030788911364381,5,ftse100
ftse250,pre_qe,ftse100_controls,path,19,-0.05503555797568651,0.24551005390398942,0.8226263913369433,-0.5362352636275057,0.42616414767613275,-0.2956029168302631,0.16548917164569005,0.07406085805680339,-0.6199616932558156,0.028755859595289424,0.7051395041957517,0.48072342444212435,2969,0.05030788911364381,5,ftse100
ftse250,pre_qe,ftse100_controls,target,20,0.0006420004514882625,0.14174083300242352,0.9963860767151769,-0.2771700322332618,0.27845403313623834,0.1127481025763613,0.1453548229197076,0.43794090332766267,-0.1721473503462656,0.3976435554989882,-0.4691377956244787,0.638971144795748,2969,0.04778201469647825,5,ftse100
ftse250,pre_qe,ftse100_controls,path,20,-0.07731277549971188,0.25094218399247886,0.7580138561975193,-0.5691594561249704,0.41453390512554666,-0.24559626996055123,0.1831384419092189,0.17990694509263627,-0.6045476161026202,0.1133550761815178,0.4659671654852644,0.641239003329966,2969,0.04778201469647825,5,ftse100
ftse250,pre_qe,allshare_controls,target,0,-0.01644827311339395,0.011038784023091238,0.13621268584759494,-0.038084289798652776,0.0051877435718648765,-0.0001857499518511012,0.012801011041917967,0.9884226474427441,-0.025275731594010316,0.024904231690308115,-0.7624500643778207,0.44579143572031843,2969,0.7002520595199769,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,0,0.0317008100096757,0.027210522225622674,0.24401078709557023,-0.02163181355254474,0.08503343357189613,-0.015444441190064056,0.016963638570586265,0.3625884569472655,-0.04869317278841314,0.017804290408285024,1.3423445654430377,0.17948429981698033,2969,0.7002520595199769,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,1,-0.03739262773125525,0.021200141272265043,0.07776709898849617,-0.07894490462489473,0.0041596491623842324,-0.014128639296650257,0.023000125870881842,0.5390268125236204,-0.05920888600357867,0.03095160741027815,-0.5949257153533518,0.5518931271488806,2969,0.42481943520526366,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,1,0.09038232142283843,0.05814688000107073,0.12009390724596192,-0.023585563379260197,0.20435020622493705,-0.0017642671660157074,0.033530917281362656,0.9580377633867464,-0.0674848650374865,0.0639563307054551,1.2280957740442464,0.21941101724211054,2969,0.42481943520526366,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,2,-0.01194839497080753,0.03365491511300597,0.7225695549556559,-0.07791202859229925,0.05401523865068418,-0.03091425258619254,0.03193193116594642,0.3329795729591505,-0.09350083767144753,0.03167233249906244,0.3357381578915445,0.7370683285018464,2969,0.2832416093316993,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,2,0.027036431956280818,0.0767608291958288,0.7246758903285516,-0.12341479326754363,0.17748765718010528,0.060724266042427755,0.04895907912386208,0.214862034252584,-0.035235529040341926,0.15668406112519745,-0.3270977877516212,0.7435939249856531,2969,0.2832416093316993,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,3,-0.0072652163840861254,0.04762210937034946,0.8787454800495634,-0.10060455074997107,0.08607411798179881,0.04172791181845275,0.04321482197019142,0.3342480852870583,-0.04297313924312244,0.12642896288002795,-0.6339986987256321,0.5260816713434151,2969,0.2120593457155363,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,3,0.06609514493285953,0.07617069144081706,0.3855453874422994,-0.08319941029114192,0.21538970015686099,-0.031159083985861508,0.04598551584707778,0.4980350217520525,-0.12129069504613396,0.058972527074410946,1.0412946104151637,0.29773883731150774,2969,0.2120593457155363,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,4,0.027000380283902524,0.06333747711502975,0.6698937005339463,-0.09714107486155579,0.15114183542936083,0.048718607452495954,0.05203882970998313,0.34917165678641293,-0.05327749877907098,0.1507147136840629,-0.22150635480482006,0.8246981890709368,2969,0.19047696112403012,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,4,0.027821496836089726,0.09250500313262093,0.7636000506268419,-0.1534883093038473,0.20913130297602675,-0.03882748936124005,0.06070787992969678,0.5224462934366092,-0.15781493402344574,0.08015995530096562,0.5515791797869469,0.5812367042626503,2969,0.19047696112403012,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,5,0.0076900385921624525,0.07953805714233204,0.9229775354029942,-0.14820455340680835,0.16358463059113323,0.07078770363116645,0.07509622955017578,0.3458719284259639,-0.07640090628717809,0.21797631354951097,-0.4836116602878816,0.6286614979412037,2969,0.157436153924288,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,5,0.03635490242176885,0.12465478504421927,0.7705583252234258,-0.2079684762649009,0.2806782811084386,-0.007896758676471423,0.07948533544435049,0.9208614732579101,-0.16368801614739836,0.14789449879445554,0.2738644333891018,0.7841888050078603,2969,0.157436153924288,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,6,-0.012331190083820744,0.07716036927725664,0.873028791680098,-0.16356551386724377,0.13890313369960228,0.06258657227904162,0.09237247099285907,0.4980597727101671,-0.11846347086696217,0.2436366154250454,-0.5170902180790576,0.6050931817554791,2969,0.12686994305454147,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,6,0.02484918071406289,0.14313168674604027,0.8621714861184288,-0.25568892530817605,0.30538728673630183,0.05250872813354867,0.10759713151472097,0.6255410991097359,-0.15838164963530443,0.2633991059024018,-0.13560077228129483,0.8921368949009649,2969,0.12686994305454147,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,7,-0.022267555615235832,0.08300576962313323,0.7884952261131507,-0.18495886407657697,0.1404237528461053,0.07439905454866974,0.1172300161993697,0.5256621372481752,-0.15537177720209486,0.3041698862994343,-0.5575515129686682,0.5771506739080785,2969,0.11955409068810963,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,7,-0.013075889739394076,0.16248805334585456,0.9358611251418617,-0.331552474297269,0.30540069481848087,0.022609492908511622,0.12212761519254754,0.8531270234823267,-0.21676063286888153,0.2619796186859048,-0.15159438593934602,0.8795068616021556,2969,0.11955409068810963,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,8,-0.012258801710318372,0.08051271856883618,0.8789825073494612,-0.1700637301052373,0.14554612668460054,0.08316466409557156,0.10504707491520981,0.4285417579694194,-0.12272760273823967,0.2890569309293828,-0.6013898525982068,0.547580355742635,2969,0.11729480930310887,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,8,0.024923142456675026,0.16775415863271714,0.8818933837381038,-0.30387500846345056,0.35372129337680064,-0.04378169345473426,0.11657132378014104,0.707230209856414,-0.2722614880638107,0.18469810115434218,0.2859419315992808,0.7749225971482323,2969,0.11729480930310887,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,9,-0.04276330036659437,0.09183209858454684,0.6414529218030403,-0.22275421359230618,0.13722761285911744,0.1388728101139168,0.12210822549939122,0.2554158884725042,-0.10045931186488999,0.3782049320927236,-0.9903230595476542,0.3220162390006248,2969,0.10919353173332758,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,9,0.06309225526463569,0.1833404982918506,0.7307514363656048,-0.29625512138739146,0.42243963191666284,-0.10635582636643875,0.12507977572067647,0.3951561254803202,-0.3515121867789646,0.1388005340460871,0.6452936274772935,0.5187369215691306,2969,0.10919353173332758,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,10,-0.03750199248367579,0.1004004429369118,0.70875835711366,-0.2342868606400229,0.15928287567267135,0.14780005618036587,0.1351581682206253,0.2741593968328877,-0.11710995353205969,0.41271006589279147,-0.9268473114328708,0.35400581661079944,2969,0.10136332503390255,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,10,-0.007673092947848958,0.19033154797204807,0.9678425121488095,-0.38072292697306315,0.36537674107736523,-0.11890778073883283,0.14479961587367518,0.4115389005269464,-0.4027150278512362,0.1648994663735705,0.3893354629202507,0.6970280060857208,2969,0.10136332503390255,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,11,-0.06467970098661482,0.09414227606937861,0.4920562395044009,-0.2491985620825969,0.11983916010936724,0.1482234015295523,0.1408985982391492,0.29280581407817674,-0.12793785101918012,0.42438465407828474,-1.0585481030451434,0.28980563256720326,2969,0.09285502729118189,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,11,-0.07673552297131808,0.19912194266123032,0.6999636782568261,-0.4670145305873295,0.31354348464469334,-0.13217566033616754,0.16575585777872406,0.4252119664381956,-0.4570571415824667,0.19270582091013164,0.17722490032741725,0.8593317376038863,2969,0.09285502729118189,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,12,-0.06057756609089811,0.09727303701171532,0.5334435343260199,-0.2512327186338601,0.1300775864520639,0.04558202095702538,0.12226087526837172,0.7092780243869774,-0.19404929456898318,0.28521333648303393,-0.5783159656142888,0.5630508172947465,2969,0.09005674731875746,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,12,-0.1828624049106682,0.19496552671542977,0.34828463295077106,-0.5649948372729106,0.19927002745157416,-0.07575141241977529,0.18365069229711214,0.6799909294780061,-0.4357067693221151,0.28420394448256453,-0.33384288022022546,0.7384981241416584,2969,0.09005674731875746,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,13,-0.07032408237577206,0.10373639110745544,0.49782786987946037,-0.27364740894638473,0.1329992441948406,0.06157008232336233,0.1246509480737198,0.6213485936042082,-0.18274577590112848,0.3058859405478531,-0.6909657438742162,0.48958706885293857,2969,0.08355107596020384,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,13,-0.12337382540059819,0.197459252204645,0.5320980602882048,-0.5103939597217024,0.263646308920506,-0.10207432175511301,0.19842967003147227,0.6069649634093005,-0.49099647501679866,0.28684783150657267,-0.06418297613806671,0.9488245325171335,2969,0.08355107596020384,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,14,-0.06722156095580183,0.10701998157321767,0.5299242908861491,-0.27698072483930847,0.1425376029277048,0.08875630036379711,0.11608449086682228,0.44451952544263806,-0.13876930173517454,0.31628190246276877,-0.844563770931656,0.39835444400881337,2969,0.07662582953654906,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,14,-0.09532113352645732,0.20219474368752471,0.6373320529753949,-0.49162283115400573,0.3009805641010911,-0.09760151570479551,0.19555881111867754,0.6177157347099593,-0.4808967854974035,0.28569375408781245,0.006886595797545263,0.994505334967616,2969,0.07662582953654906,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,15,-0.07277026524103333,0.10575000853336568,0.4913678722165168,-0.28004028196643005,0.13449975148436338,0.07385517799089829,0.10303680359781953,0.47350711161784964,-0.12809695706082797,0.27580731304262457,-0.8464071376792299,0.3973256580420269,2969,0.07219007708148295,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,15,-0.10898183323226217,0.19622685596428407,0.5786300230947923,-0.49358647092225894,0.27562280445773457,-0.08755528917923684,0.17430982841655437,0.6154586785242009,-0.4292025528756834,0.2540919745172097,-0.06969215506107858,0.9444386859550248,2969,0.07219007708148295,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,16,-0.03791149201463956,0.11116067331446436,0.7330649633828376,-0.2557864117109897,0.17996342768171059,0.05420180166379782,0.10915728183320493,0.6195080134696884,-0.15974647072928386,0.2681500740568795,-0.49816800371002623,0.6183656324579234,2969,0.0693761949027436,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,16,-0.07142923360209333,0.20357855186228538,0.7256872531426188,-0.4704431952521727,0.327584728047986,-0.12815054907786355,0.16550206291056432,0.4387451811269266,-0.4525345923825696,0.1962334942268425,0.18585987210425836,0.852554651257902,2969,0.0693761949027436,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,17,-0.06648421798198699,0.1096458854525088,0.5442797270929269,-0.2813901534689042,0.14842171750493027,0.10757250013500837,0.13940225074231183,0.4403100507608442,-0.1656559113199228,0.3808009115899395,-0.8114510787454949,0.41710667617143704,2969,0.0644030355506433,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,17,-0.05139381728320096,0.2230107960672866,0.8177387000828749,-0.4884949775750827,0.38570734300868076,-0.24613349089358386,0.1673172060645253,0.14127514707525282,-0.5740752147800534,0.08180823299288573,0.6006944849401242,0.5480434930175753,2969,0.0644030355506433,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,18,-0.0476193124840809,0.12436249568454368,0.701788468464774,-0.2913698040257865,0.19613117905762473,0.1053426377169429,0.13317316878358063,0.42893233053601976,-0.15567677309887512,0.36636204853276094,-0.7035811054256297,0.4816936814767696,2969,0.058749492077752596,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,18,-0.07974384662554593,0.2347580280283754,0.7340935476989956,-0.5398695815611617,0.3803818883100698,-0.2800263897201577,0.16024178963589955,0.0805464676620295,-0.5941002974065208,0.03404751796620542,0.6088657835242609,0.5426134056743301,2969,0.058749492077752596,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,19,-0.009552141348213198,0.1309157484798778,0.9418347365376364,-0.2661470083687737,0.2470427256723473,0.1086931251801946,0.13403515799865223,0.4174058944903978,-0.1540157844971638,0.37140203485755297,-0.5324865504866642,0.5943890544977055,2969,0.054183483689634104,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,19,-0.06549092576423535,0.2429230634101552,0.7874715861353019,-0.5416201300481396,0.41063827851966883,-0.29205515773183366,0.16393504702917727,0.07482595484685094,-0.6133678499090212,0.029257534445353783,0.6726430171926835,0.501174427584735,2969,0.054183483689634104,5,ftse_all_share
ftse250,pre_qe,allshare_controls,target,20,0.005786407891239449,0.1418815980576499,0.967468607363934,-0.27230152430175436,0.2838743400842333,0.107807676414591,0.14266712941820409,0.4498537726011812,-0.171819897245089,0.387435250074271,-0.43099003329861096,0.6664756174305828,2969,0.051452289925571604,5,ftse_all_share
ftse250,pre_qe,allshare_controls,path,20,-0.0876217877199533,0.24880687102970425,0.7247123656593952,-0.5752832549381737,0.400039679498267,-0.24219622205982155,0.1816142272606558,0.1823431284325634,-0.5981601074907069,0.11376766337106381,0.43262145336883623,0.6652898012453456,2969,0.051452289925571604,5,ftse_all_share
ftse250,pre_qe,dual_controls,target,0,0.0014136633507687477,0.003761757942769968,0.707066632176996,-0.00595938221706039,0.008786708918597884,-0.011833198898501414,0.005420148701380321,0.029022031998275716,-0.02245669035320684,-0.0012097074437959852,1.6520939857116366,0.0985153928209494,2969,0.9675084925407391,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,path,0,-0.01730616885968834,0.00801344905706228,0.030800513202093937,-0.033012529011530414,-0.0015998087078462724,0.002532445836179956,0.008171713973235848,0.7566340549861594,-0.013484113551362305,0.018549005223722218,-1.4648013219839362,0.14297513110401414,2969,0.9675084925407391,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,target,1,-0.019387922412189583,0.020040676206090745,0.333329841256074,-0.05866764777612744,0.019891802951748278,-0.02604401509395474,0.02127254409218514,0.22083837918013816,-0.06773820151463761,0.01565017132672813,0.18302310425739257,0.8547798902324787,2969,0.5367673757342342,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,path,1,0.040970211092288204,0.04957314193431682,0.40854328876678125,-0.056193147098972766,0.13813356928354917,0.018659078943369534,0.03268906908197143,0.5681319397250684,-0.045411496457294476,0.08272965434403354,0.3266313799432785,0.7439467064513212,2969,0.5367673757342342,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,target,2,0.007282809356540458,0.03743871368218424,0.8457639111099317,-0.06609706946054064,0.08066268817362157,-0.04673755831666362,0.033049243866039565,0.15730924853021688,-0.11151407629410118,0.018038959660773936,0.8918600651224785,0.37246794200266264,2969,0.36369608313269686,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,path,2,-0.035134170781197106,0.07049062706028413,0.6181857192943732,-0.17329579981935397,0.10302745825695978,0.08569334599900352,0.051679681838934545,0.09728453271922459,-0.015598830405308184,0.18698552240331523,-1.1979347847516766,0.2309424065680583,2969,0.36369608313269686,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,target,3,0.012055569191169244,0.05129836434377593,0.8142018706185594,-0.08848922492263157,0.11260036330497007,0.025432474768974013,0.0379417174717412,0.5026641894099235,-0.04893329147563875,0.09979824101358678,-0.17619936536346098,0.8601373193540521,2969,0.2700784000637443,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,path,3,-0.0016805023758598883,0.07353323604982448,0.9817670177053661,-0.14580564503351587,0.14244464028179607,-0.0013129561419186128,0.04760069850820197,0.9779949738650423,-0.09461032521799448,0.09198441293415724,-0.003919368520648137,0.9968728043756565,2969,0.2700784000637443,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,target,4,0.0467378885828139,0.06804399534385888,0.49215993438903705,-0.0866283422911495,0.1801041194567773,0.0341989064931046,0.04423423597229776,0.43944422225589186,-0.052500196012599004,0.1208980089988082,0.13026414651738827,0.8963574452589524,2969,0.2418430006015474,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,path,4,-0.04275332644650052,0.08595606412245167,0.6189170112744126,-0.21122721212650578,0.12572055923350475,-0.007819824361712304,0.05731014842637127,0.8914675543903469,-0.1201477152774,0.10450806655397539,-0.3080065840293848,0.7580773224056025,2969,0.2418430006015474,5,ftse100+ftse_all_share
