index,sample,spec,shock,horizon,beta_pos,se_pos,pvalue_pos,ci_lower_pos,ci_upper_pos,beta_neg,se_neg,pvalue_neg,ci_lower_neg,ci_upper_neg,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse250,post_super_thursday,single,qe,0,-0.09879637157043604,0.059685897829046035,0.09786941716510865,-0.21578073131536626,0.018187988174494185,-0.02595195285045406,0.03659729315071989,0.47824865070507216,-0.09768264742586505,0.04577874172495692,-1.028949342829223,0.303503479849226,2679,0.01097491440002163,8
ftse250,post_super_thursday,single,qe,1,-0.14320490966870442,0.08842940185081104,0.10535554610055314,-0.31652653729629404,0.03011671795888521,-0.07506027523427547,0.07462380699158344,0.31448825358279253,-0.22132293693777902,0.07120238646922808,-0.5827399074409769,0.5600684037745818,2678,0.012977184987310708,8
ftse250,post_super_thursday,single,qe,2,-0.17385700470484014,0.1029072983995021,0.09113272468405727,-0.37555530956786426,0.02784130015818398,0.031061931880832186,0.07825822171466204,0.6914294846516074,-0.1223241826799054,0.18444804644156976,-1.561989679163539,0.1182904202402862,2677,0.009082505713307043,8
ftse250,post_super_thursday,single,qe,3,-0.22778444959725722,0.14688796799048143,0.1209649803598872,-0.5156848668586008,0.06011596766408636,-0.06301783318433411,0.13329000693885534,0.6363648784569285,-0.3242662467844906,0.19823058041582237,-0.8329343728727233,0.40488174270192345,2676,0.006414711553584085,8
ftse250,post_super_thursday,single,qe,4,-0.22345290889708494,0.15734098324039372,0.1555545607917785,-0.5318412360482566,0.08493541825408676,-0.19175807404127912,0.17245175022227943,0.26615877530540066,-0.5297635044769468,0.14624735639438854,-0.13657971039164724,0.8913630149537557,2675,0.006407097708493348,8
ftse250,post_super_thursday,single,qe,5,-0.28524281080768593,0.2097173126055576,0.1737887854440624,-0.6962887435145788,0.12580312189920695,-0.21732272255390778,0.21436995793744135,0.31069053126483004,-0.6374878401112929,0.20284239500347728,-0.22629172285084279,0.8209745356460387,2674,0.0053070223630325986,8
ftse250,post_super_thursday,single,qe,6,-0.20269765964308462,0.17972005954204343,0.25938235528309395,-0.5549489763454898,0.1495536570593205,-0.2138447210270754,0.16342272067219732,0.19069114134777465,-0.5341532535445821,0.10646381149043133,0.04598113329331656,0.9633252874533725,2673,0.00496302186030162,8
ftse250,post_super_thursday,single,qe,7,-0.18371959125403256,0.18056420215596586,0.308927441135852,-0.5376254274797256,0.1701862449716605,-0.22599816329546762,0.15889484012360044,0.15493546769860636,-0.5374320499377245,0.08543572334678923,0.17443965143945966,0.8615199546459368,2672,0.004657658638467899,8
ftse250,post_super_thursday,single,qe,8,-0.09964591312881846,0.14779363150108413,0.5001693448023463,-0.3893214308709434,0.19002960461330645,-0.28633082622897715,0.18628304526839357,0.12427518815286347,-0.6514455949550285,0.07878394249707421,0.7780243854840158,0.4365546374291712,2671,0.004661623774816159,8
ftse250,post_super_thursday,single,qe,9,-0.17268060773817695,0.15833296527054036,0.2754414900646538,-0.483013219668436,0.13765200419208212,-0.21543161448338158,0.16538619350277328,0.19271226896257287,-0.5395885537488172,0.10872532478205407,0.18330018632708603,0.8545624882066903,2670,0.003146635057931002,8
