index,sample,spec,shock,horizon,beta_pos,se_pos,pvalue_pos,ci_lower_pos,ci_upper_pos,beta_neg,se_neg,pvalue_neg,ci_lower_neg,ci_upper_neg,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse_all_share,post_super_thursday,single,qe,0,-0.08959180446231664,0.044158083828019126,0.04246970372047969,-0.17614164876523414,-0.003041960159399157,-0.04480488932752501,0.021080111989692688,0.03354842828209206,-0.08612190882732268,-0.0034878698277273426,-0.9020793112370946,0.3670147381299774,2679,0.0034708095617101975,8
ftse_all_share,post_super_thursday,single,qe,1,-0.16487706460766774,0.06592300777817814,0.0123823965902913,-0.2940861598528969,-0.0356679693624386,-0.036508662802794405,0.04488318232440115,0.4159800464879808,-0.12447970015862067,0.051462374553031855,-1.5904948450966705,0.1117233066649127,2678,0.004799305378820562,8
ftse_all_share,post_super_thursday,single,qe,2,-0.1331010247454033,0.06291349016614833,0.03437715747909174,-0.25641146547105403,-0.00979058401975258,0.05205960484824534,0.05580942139499909,0.35091790616367113,-0.05732686108595287,0.16144607078244355,-2.1595662693531636,0.03080626199952105,2677,0.0032460919620949102,8
ftse_all_share,post_super_thursday,single,qe,3,-0.12456369157075185,0.08475052782417215,0.14162434999661686,-0.29067472610612927,0.041547342964625575,-0.06209318850818034,0.10295641354164976,0.5464410325257195,-0.2638877590498139,0.13970138203345317,-0.46663264250763725,0.6407627285564079,2676,0.0024621940121312136,8
ftse_all_share,post_super_thursday,single,qe,4,-0.11758309496740488,0.09246657039163543,0.20350526574815708,-0.2988175729350103,0.06365138300020057,-0.17325917160527918,0.14443754130615793,0.23031652543936332,-0.4563567525653487,0.10983840935479036,0.32288988999396007,0.7467786331856325,2675,0.00434164343601362,8
ftse_all_share,post_super_thursday,single,qe,5,-0.16915217277499223,0.12126029718394245,0.1630306163527948,-0.4068223552555194,0.06851800970553495,-0.15677348991836895,0.17503622409240996,0.3704327151358062,-0.4998444891394924,0.18629750930275454,-0.05791801927365444,0.9538139299102468,2674,0.0037653027544120032,8
ftse_all_share,post_super_thursday,single,qe,6,-0.1277805648630059,0.1192010788473836,0.28373130504916744,-0.3614146794038777,0.10585354967786595,-0.1247199483047575,0.1100361712015245,0.2570274247999035,-0.3403908438597455,0.09095094725023051,-0.018776949485714952,0.98501904222716,2673,0.002008705958578827,8
ftse_all_share,post_super_thursday,single,qe,7,-0.1135299342170947,0.12678450825284335,0.370543437256054,-0.36202757039266764,0.13496770195847826,-0.16519428335836958,0.11212526519149746,0.1406698478497699,-0.3849598031337046,0.05457123641696543,0.30068121559389993,0.7636575940996706,2672,0.002281850318112566,8
ftse_all_share,post_super_thursday,single,qe,8,-0.033044806841523985,0.09897950116140497,0.7384889363215523,-0.2270446291178777,0.16095501543482976,-0.20450707567281529,0.11910006374311619,0.08596035581884487,-0.437943200609323,0.02892904926369244,1.0874956269624443,0.2768178301549069,2671,0.003065961199389844,8
ftse_all_share,post_super_thursday,single,qe,9,-0.07232322833964963,0.10267928064549568,0.48120830507015644,-0.27357461840482117,0.1289281617255219,-0.13267402055459512,0.1001979428299459,0.1854634577779002,-0.3290619885012891,0.06371394739209885,0.40417711075339835,0.6860824842261115,2670,0.0020229188927900488,8
ftse_all_share,post_super_thursday,single,qe,10,-0.11554339241206449,0.11391481030926512,0.3104412977474741,-0.33881642061822415,0.10772963579409514,-0.08907525408878159,0.11594901879485332,0.4423518885162563,-0.3163353309266941,0.13818482274913094,-0.1573798467301066,0.8749454955039923,2669,0.0017442353466468052,8
ftse_all_share,post_super_thursday,single,qe,11,-0.14998811886767208,0.11741156760227779,0.20144128285089324,-0.38011479136813653,0.0801385536327924,-0.09756270426844943,0.10384429871652982,0.3474692214487991,-0.30109752975284787,0.10597212121594901,-0.3175933516639273,0.7507934178467903,2668,0.0017525430621943006,8
ftse_all_share,post_super_thursday,single,qe,12,-0.1431746250333913,0.12194868725879661,0.24037247411406337,-0.3821940520606326,0.09584480199385007,-0.1440002869225753,0.11785782815714285,0.22177815769215736,-0.3750016301105753,0.08700105626542468,0.004602401710856353,0.996327827696354,2667,0.002379618899917668,8
