index,sample,spec,shock,horizon,shock_std,response_1sd_tightening,response_1sd_easing,cum_effect_1sd_tightening,cum_effect_1sd_easing,asymmetry_pvalue,nobs
ftse_all_share,pre_super_thursday,joint,path,0,0.00792534084792519,-0.00030907700676698264,9.723632089825534e-05,-0.00030907700676698264,9.723632089825534e-05,0.423537662397232,4590
ftse_all_share,pre_super_thursday,joint,path,5,0.00792534084792519,0.00020803200857835166,0.0002783389100770001,0.00020803200857835166,0.0002783389100770001,0.9426681350829222,4590
ftse_all_share,pre_super_thursday,joint,path,10,0.00792534084792519,0.00034547772177291104,0.0012094267970190302,0.00034547772177291104,0.0012094267970190302,0.46795025060658235,4590
ftse_all_share,pre_super_thursday,joint,path,20,0.00792534084792519,-0.0006980517225982124,0.001024261723235992,-0.0006980517225982124,0.001024261723235992,0.31948879953842635,4590
ftse_all_share,pre_super_thursday,joint,qe,0,0.008596139514184975,-2.504124255779049e-05,-0.00014301106116355574,-2.504124255779049e-05,-0.00014301106116355574,0.8730618041431182,1621
ftse_all_share,pre_super_thursday,joint,qe,5,0.008596139514184975,-0.0006214961630732908,0.0008684738257484201,-0.0006214961630732908,0.0008684738257484201,0.20724115794209041,1621
ftse_all_share,pre_super_thursday,joint,qe,10,0.008596139514184975,-0.00024323555514982814,0.0012672543024220171,-0.00024323555514982814,0.0012672543024220171,0.41316897139355235,1621
ftse_all_share,pre_super_thursday,joint,qe,20,0.008596139514184975,0.0007902208161918489,0.0047881533377188345,0.0007902208161918489,0.0047881533377188345,0.08884155936358958,1621
ftse_all_share,pre_super_thursday,joint,target,0,0.013004933296437114,-0.0007266450564000485,-0.0007298573753986816,-0.0007266450564000485,-0.0007298573753986816,0.9949561478756491,4590
ftse_all_share,pre_super_thursday,joint,target,5,0.013004933296437114,-0.0010056066246151298,-0.002008154998851836,-0.0010056066246151298,-0.002008154998851836,0.3081849907495583,4590
ftse_all_share,pre_super_thursday,joint,target,10,0.013004933296437114,-0.0017229597163045081,-0.0023839833092773786,-0.0017229597163045081,-0.0023839833092773786,0.6767859290091173,4590
ftse_all_share,pre_super_thursday,joint,target,20,0.013004933296437114,-0.00045227677886454495,-0.0016806139977809333,-0.00045227677886454495,-0.0016806139977809333,0.4108946474813032,4590
