index,sample,spec,shock,horizon,beta_pos,se_pos,pvalue_pos,ci_lower_pos,ci_upper_pos,beta_neg,se_neg,pvalue_neg,ci_lower_neg,ci_upper_neg,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse100,post_2009,single,path,0,-0.08857011809045516,0.04712778681768715,0.060195236460662896,-0.18094058025312199,0.0038003440722116505,-0.05696281778310762,0.028483065885444636,0.04551282899192357,-0.1127896269185791,-0.001136008647636133,-0.5712531553748837,0.5678280508903915,4300,0.003470135517431694,8
ftse100,post_2009,single,path,1,-0.10574883693925224,0.05531939786339466,0.05592687895693976,-0.21417485675150577,0.0026771828730012825,-0.05530375378823071,0.03994233195818311,0.16617786802212398,-0.1335907244262696,0.022983216849808176,-0.7382112950137224,0.46038606022238937,4299,0.003619664897172914,8
ftse100,post_2009,single,path,2,-0.08588658380814027,0.05268366300823199,0.1030525112460484,-0.18914656330427498,0.01737339568799444,-0.03684203967649161,0.049016619368352596,0.45227754787443597,-0.1329146136384627,0.05923053428547947,-0.6781545275377788,0.49767372074054594,4298,0.0028569782524213716,8
ftse100,post_2009,single,path,3,0.02010876575466708,0.07273937464255768,0.7822028207409232,-0.12246040854474596,0.16267794005408012,-0.08743068957328382,0.050714692551607,0.08471297054725566,-0.18683148697443352,0.011970107827865908,1.2204322384425004,0.22230106241737724,4297,0.003416651960994388,8
ftse100,post_2009,single,path,4,0.0482243987084596,0.10938984108845475,0.6593223393449197,-0.16617968982491169,0.26262848724183085,-0.15726961842127365,0.043320630132750754,0.00028302275581447374,-0.24217805348146515,-0.07236118336108217,1.7592907326220826,0.07852813987090541,4296,0.004472019509991321,8
ftse100,post_2009,single,path,5,0.04653740185585589,0.12695202714016135,0.71393627938768,-0.20228857133886036,0.29536337505057214,-0.12419167450870298,0.05635481583049393,0.027542243936289127,-0.2346471135364711,-0.013736235480934875,1.244900891733331,0.21316818307999297,4295,0.00413391704236854,8
ftse100,post_2009,single,path,6,0.02439087537831954,0.08327978307083657,0.7696148631332069,-0.13883749944052012,0.18761925019715922,-0.105443475419932,0.05345485943298336,0.04854452396295221,-0.2102149999085794,-0.0006719509312846234,1.32565724090281,0.1849532567468264,4294,0.003488034229770065,8
ftse100,post_2009,single,path,7,0.04124923036017745,0.09387415372457493,0.6603645708933525,-0.14274411093998943,0.2252425716603443,-0.14298060199682514,0.06221536881316729,0.02155293127807497,-0.264922724870633,-0.021038479123017248,1.6643540184554502,0.09604170325840579,4293,0.004353360174477294,8
ftse100,post_2009,single,path,8,0.11632854536051343,0.094954063538008,0.2205362671833545,-0.06978141917398226,0.3024385098950091,-0.19082627557738757,0.06657493793217555,0.00415250605980258,-0.32131315392445164,-0.0603393972303235,2.68553681734376,0.007241339619783586,4292,0.005552623466378415,8
ftse100,post_2009,single,path,9,0.07442236103131691,0.0722043982719443,0.30267315885333324,-0.06709825958169391,0.21594298164432774,-0.14965260149717005,0.07899291246714728,0.05815778661005994,-0.3044787099327787,0.005173506938438599,2.1321837414656195,0.03299174450832525,4291,0.0049825797621485535,8
ftse100,post_2009,single,path,10,0.015208287078883111,0.0782548255553159,0.8459072230809099,-0.13817117100953605,0.16858774516730227,-0.1746402300602825,0.08387985294018213,0.03733988218676725,-0.33904474182303945,-0.010235718297525537,1.66128446097248,0.09665632935882428,4290,0.005090656347037648,8
ftse100,post_2009,single,path,11,0.03245037457759861,0.0806725551471242,0.6875015142130652,-0.1256678335107648,0.19056858266596202,-0.17723457335688622,0.08450457018254105,0.03596374153020164,-0.3428635309146667,-0.011605615799105767,1.7964877912577746,0.0724169726697353,4289,0.0048312394552501026,8
ftse100,post_2009,single,path,12,0.10191320995071537,0.11001337409131969,0.35425315967959214,-0.11371300326827122,0.31753942316970196,-0.22008297815883776,0.08114804232978935,0.0066855007994731114,-0.3791331411252249,-0.06103281519245063,2.375786703787823,0.017511582226904854,4288,0.005324261945402586,8
ftse100,post_2009,single,path,13,0.08335224405467365,0.12696726713602172,0.5115114181926781,-0.16550359953192892,0.3322080876412762,-0.18891631951849003,0.07794163839169496,0.015358314723960292,-0.3416819307662121,-0.03615070827076791,1.8388685999491372,0.06593451524250149,4287,0.005007913962428945,8
ftse100,post_2009,single,path,14,0.08766881362444015,0.12202109478124606,0.4724659344867189,-0.15149253214680214,0.32683015939568244,-0.23377881486876967,0.07561985304781298,0.0019914763486018464,-0.3819937268424831,-0.08556390289505625,2.2390659962669273,0.02515162235627733,4286,0.0054277540631523236,8
ftse100,post_2009,single,path,15,0.1017795359204483,0.1677193100256719,0.5439541324279442,-0.22695031172986857,0.4305093835707652,-0.2482588708265547,0.07765087283375441,0.0013880895098803564,-0.40045458158071334,-0.09606316007239607,1.8975557441278978,0.05775462897406571,4285,0.005699710357008447,8
ftse100,post_2009,single,path,16,0.15314981577867387,0.1350622803984501,0.2568281231102818,-0.11157225380228836,0.4178718853596361,-0.24687119518874875,0.08966187183722317,0.0058987427605939925,-0.4226084639897062,-0.07113392638779134,2.4913262933583487,0.01272671818305501,4284,0.006118678075982875,8
ftse100,post_2009,single,path,17,0.059751670902065145,0.1014886665129587,0.5560275469799141,-0.13916611546333388,0.25866945726746415,-0.2613374853071596,0.09352429649120635,0.005200782781799213,-0.44464510642992405,-0.07802986418439517,2.366751302547977,0.017944986800299986,4283,0.005950337826269747,8
ftse100,post_2009,single,path,18,0.041150005117373364,0.1190149189235952,0.7295268349074135,-0.19211923597287323,0.2744192462076199,-0.22387117049327543,0.10299843354050708,0.02973973132217899,-0.4257481002326693,-0.02199424075388154,1.7118392706239052,0.08692629279954611,4282,0.004915638863428162,8
ftse100,post_2009,single,path,19,0.09246215296505107,0.13308698952995596,0.487212143050863,-0.16838834651366263,0.35331265244376475,-0.2215525480169886,0.10414021171215039,0.033383146238480745,-0.4256673629728034,-0.017437733061173827,1.8842569897244141,0.05953022216462352,4281,0.0054365709200324686,8
ftse100,post_2009,single,path,20,0.07496003083314244,0.17522406254106176,0.6688001572873613,-0.2684791317473386,0.4183991934136235,-0.22368524020559774,0.10906995629776843,0.040282342282722365,-0.4374623545492239,-0.009908125861971623,1.4757499204022664,0.14001103924580469,4280,0.0059088633271139335,8
