index,sample,spec,shock,horizon,beta_tightening,se_tightening,pvalue_tightening,ci_lower_tightening,ci_upper_tightening,beta_easing,se_easing,pvalue_easing,ci_lower_easing,ci_upper_easing,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse100,pre_2009,single,target,0,-0.0509442919621062,0.022188072807129814,0.021674652731132695,-0.09443291466408063,-0.007455669260131768,-0.06036927332788654,0.03333582427320196,0.07014969537245508,-0.12570748890336236,0.0049689422475893,0.2379960474544736,0.8118841598134774,2969,0.024906322478671084,8
ftse100,pre_2009,single,target,1,-0.07358820328208737,0.032924264183457744,0.025412418337041966,-0.13811976108166454,-0.0090566454825102,-0.01893651139501331,0.026734278423747752,0.47874453238332515,-0.0713356971055589,0.033462674315532286,-1.2939270348314356,0.19569062524460723,2969,0.025470013359534915,8
ftse100,pre_2009,single,target,2,-0.06036405477768201,0.06104749104521235,0.32275863445933484,-0.18001713722629822,0.0592890276709342,-0.02439267866625255,0.023418622585252964,0.2976003102422399,-0.07029317893334835,0.021507821600843257,-0.5521991217305002,0.5808119360436579,2969,0.021822499864787903,8
ftse100,pre_2009,single,target,3,-0.018682511627928028,0.050708203114870336,0.7125513324617982,-0.11807058973307388,0.08070556647721783,-0.06586568120589252,0.03785235787035797,0.08184705728876117,-0.14005630263179414,0.008324940220009097,0.7408133733829722,0.45880660534721673,2969,0.016370229294225158,8
ftse100,pre_2009,single,target,4,-0.02618498082253855,0.051230733216432206,0.6092680099478183,-0.12659721792674566,0.07422725628166857,-0.09898033295511602,0.0388827569746648,0.010908700447161907,-0.17519053662545903,-0.02277012928477301,1.1166268009683944,0.2641539273830028,2969,0.02165943994853936,8
ftse100,pre_2009,single,target,5,-0.05806737533074793,0.06548883028654544,0.3752533529896238,-0.186425482692377,0.07029073203088113,-0.12887469152893286,0.04102814459464153,0.0016829793135986547,-0.20928985493443025,-0.04845952812343546,0.9049976236476471,0.3654666461240744,2969,0.02117951843737942,8
ftse100,pre_2009,single,target,6,-0.08660500606657798,0.06993257486617065,0.21556510253914185,-0.22367285280427243,0.05046284067111648,-0.10850540142479494,0.045466805779194465,0.017010757688404203,-0.19762034075201607,-0.019390462097573793,0.2584708655704043,0.7960435310797426,2969,0.013829669468268357,8
ftse100,pre_2009,single,target,7,-0.08109635747787451,0.06418690137637122,0.20643076754054013,-0.20690268417556207,0.04470996921981306,-0.1134975034965702,0.0658478721497263,0.08477428710766044,-0.24255933291003376,0.015564325916893357,0.3449823360976677,0.7301076502427908,2969,0.009074901065088903,8
ftse100,pre_2009,single,target,8,-0.04692923114826776,0.05933932775163921,0.4290244099358562,-0.1632343135414806,0.0693758512449451,-0.04692264187463965,0.06200038452248035,0.4491624361687264,-0.16844339553870114,0.07459811178942183,-7.44850272307479e-05,0.9999405695468165,2969,0.007299387460326656,8
ftse100,pre_2009,single,target,9,-0.0764855719324337,0.06861450574496564,0.2649728636655191,-0.21097000319256637,0.05799885932769895,-0.0910330667840535,0.08761669357115288,0.2988083342968674,-0.26276178618351315,0.08069565261540616,0.12845431776235597,0.8977894477928428,2969,0.00833308076934125,8
