index,sample,spec,shock,horizon,beta_pos,se_pos,pvalue_pos,ci_lower_pos,ci_upper_pos,beta_neg,se_neg,pvalue_neg,ci_lower_neg,ci_upper_neg,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse_all_share,post_2009,joint,path,0,-0.07989547800568964,0.04037779761223622,0.04784998863723424,-0.15903596132567263,-0.0007549946857066392,-0.06674994921069628,0.03692342844395491,0.07063858140236758,-0.1391198689608479,0.005619970539455343,-0.22630073468971038,0.820967527012173,4300,0.005511251216399393,12
ftse_all_share,post_2009,joint,path,1,-0.06700945959871014,0.043167302379447596,0.12058571480251296,-0.15161737226242744,0.01759845306500714,-0.09236709539817343,0.052097675380551954,0.07623533252089049,-0.19447853914405527,0.00974434834770839,0.35453520895159085,0.7229378224090275,4299,0.0064629641954325745,12
ftse_all_share,post_2009,joint,path,2,-0.01724532161798193,0.04487355063412779,0.7007492359413887,-0.10519748086087241,0.07070683762490854,-0.12398274917922837,0.05766303763440388,0.03154531435762349,-0.23700230294265995,-0.010963195415796781,1.382943797467976,0.16668209955895086,4298,0.004449649860294946,12
ftse_all_share,post_2009,joint,path,3,0.05205890502822988,0.05865310496909055,0.37477054963118017,-0.0629011807111876,0.16701899076764737,-0.11645847144981321,0.07344516945591015,0.11281829924702233,-0.2604110035833971,0.02749406068377068,1.7996491385373115,0.07191605685875095,4297,0.004709516307819239,12
ftse_all_share,post_2009,joint,path,4,0.06830499579760382,0.0692550052445618,0.32399453255757715,-0.0674348144817373,0.20404480607694495,-0.16081944287549363,0.08162621139936392,0.04881618173362684,-0.3208068172182469,-0.0008320685327403432,2.667327383551591,0.007645715354063173,4296,0.005978315160612868,12
ftse_all_share,post_2009,joint,path,5,0.08742563349002176,0.08075451184163483,0.2789816139210022,-0.07085320971958252,0.24570447669962603,-0.15237111076859042,0.10383552407758356,0.1422597791536561,-0.35588873796065423,0.05114651642347337,2.130560896360489,0.03312533394361207,4295,0.005871865463637604,12
ftse_all_share,post_2009,joint,path,6,0.06319092740336359,0.06300759357208532,0.3159044271628867,-0.06030395599792365,0.18668581080465083,-0.13488982761079388,0.09138969095716988,0.13994787617364862,-0.31401362188684684,0.044233966665259083,1.7792564211223618,0.07519773206619264,4294,0.004121152014383789,12
ftse_all_share,post_2009,joint,path,7,0.04812415246702266,0.07980390740276784,0.5464887137398415,-0.1082915060424023,0.20453981097644763,-0.1308946147963896,0.10369235553788418,0.20682783339796162,-0.33413163165064264,0.07234240205786338,1.2750766817681907,0.20228210192101492,4293,0.004703347638884581,12
ftse_all_share,post_2009,joint,path,8,0.10336397204305255,0.0764604789963836,0.17641964993867199,-0.046498566789859294,0.2532265108759644,-0.15422308084568706,0.10741575902537326,0.15107109423598578,-0.36475796853541864,0.05631180684404452,1.8394816023643754,0.06584438146041482,4292,0.005589829354976761,12
ftse_all_share,post_2009,joint,path,9,0.09752295050972302,0.07355476089992949,0.18488771747185195,-0.04664438085413876,0.24169028187358482,-0.162725661143624,0.12271475392299029,0.1848237793878006,-0.403246578832685,0.07779525654543698,1.5823636725437,0.11356657279315555,4291,0.00441181923077294,12
ftse_all_share,post_2009,joint,path,10,0.06977589935466308,0.07829403518822217,0.3728201361213138,-0.08368040961425238,0.22323220832357854,-0.22627414818335329,0.11501016865746659,0.049133967004770386,-0.4516940787519878,-0.0008542176147187663,1.9138927646371129,0.055633859087659165,4290,0.004701727255460031,12
ftse_all_share,post_2009,joint,path,11,0.0735832154379213,0.08213403880090278,0.37031053083105236,-0.08739950061184813,0.23456593148769073,-0.21647854645407244,0.11187676236414079,0.05299357398204216,-0.4357570006877884,0.002799907779643507,1.8738878412019948,0.060945885661471765,4289,0.004421029698290058,12
ftse_all_share,post_2009,joint,path,12,0.12060061269208268,0.10911820788601664,0.26906035440323384,-0.09327107476450995,0.3344723001486753,-0.22898501006582236,0.11643924712713681,0.04923371672019855,-0.4572059344350105,-0.0007640856966342202,1.9833863327865462,0.047324292576285475,4288,0.005412496038550874,12
ftse_all_share,post_2009,joint,path,13,0.09813866927514665,0.10793257889689636,0.3632134246689993,-0.11340918536277021,0.3096865239130635,-0.17676781442022943,0.12068261855488155,0.14299377667427957,-0.4133057467877973,0.059770117947338414,1.5603706860822588,0.11867230798493152,4287,0.005746275250413491,12
ftse_all_share,post_2009,joint,path,14,0.12725015929332556,0.11157626917833924,0.25408766479081,-0.09143932829621934,0.3459396468828705,-0.2437921431158057,0.11581675084522863,0.03529289952983486,-0.4707929747724538,-0.016791311459157576,2.1163704441568907,0.03431331374856618,4286,0.006458987581775655,12
ftse_all_share,post_2009,joint,path,15,0.10589529252053556,0.1689808738983058,0.5308753854745704,-0.2253072203201438,0.4370978053612149,-0.21041380973300128,0.12318787718688892,0.08762291436262239,-0.4518620490193036,0.03103442955330102,1.3541596512247565,0.17568544863249602,4285,0.00702130980544069,12
ftse_all_share,post_2009,joint,path,16,0.16854073329158306,0.12039640406007249,0.16154872079403948,-0.06743621866615901,0.40451768524932513,-0.22757054069485988,0.126928354756124,0.0729880416267205,-0.4763501160168629,0.02120903462714313,2.111276523233037,0.034748550730597974,4284,0.007011323248182544,12
ftse_all_share,post_2009,joint,path,17,0.10830166811652012,0.10637503439846928,0.30862487124243987,-0.10019339930447965,0.31679673553751986,-0.2898370808094241,0.12263549008911584,0.018107968075026952,-0.5302026413840911,-0.049471520234757066,2.208494937449542,0.027209790330553763,4283,0.005997159735586122,12
ftse_all_share,post_2009,joint,path,18,0.05686683152064462,0.13298347034863992,0.6689253935909316,-0.20378077036268963,0.3175144334039789,-0.21403287354127493,0.1356220461111129,0.11452955939068454,-0.4798520839190562,0.05178633683650635,1.263389632295926,0.20644918823910852,4282,0.005104077779910288,12
ftse_all_share,post_2009,joint,path,19,0.09818608124336398,0.12836716998734762,0.4443402195786178,-0.15341357193183736,0.3497857344185653,-0.19295443680501728,0.14138641707084854,0.17233758929913545,-0.4700718142638804,0.08416294065384583,1.4018507517193408,0.16095981943697235,4281,0.005748199231585205,12
ftse_all_share,post_2009,joint,path,20,0.0643686492918324,0.17307192446292705,0.7099535359669544,-0.27485232265550463,0.4035896212391694,-0.1695298849339068,0.15282020737617724,0.2672826435104648,-0.4690574913912142,0.1299977215234006,0.909602479241525,0.3630321906421744,4280,0.007093847721185265,12
ftse_all_share,post_2009,joint,qe,0,-0.00522015637803295,0.03680054175895015,0.887198499151804,-0.07734921822557525,0.06690890546950934,-0.038795590037486734,0.03452396242268654,0.26112785900666424,-0.10646255638595234,0.02887137631097888,0.6023963384969367,0.5469103467018642,4300,0.005511251216399393,12
ftse_all_share,post_2009,joint,qe,1,-0.058881803559648276,0.050991702653097194,0.24819976711563074,-0.15882554075971878,0.04106193364042222,-0.04975003322549782,0.05573680381206274,0.3720775499455795,-0.15899416869714078,0.059494102246145146,-0.10325413680055368,0.9177612745223536,4299,0.0064629641954325745,12
ftse_all_share,post_2009,joint,qe,2,-0.030217737423712858,0.06160038643895169,0.6237485721132516,-0.15095449484405815,0.09051901999663245,0.03575585206077552,0.0676034337295419,0.5968707586777626,-0.0967468780491266,0.16825858217067766,-0.6025800364820669,0.5467881043380978,4298,0.004449649860294946,12
ftse_all_share,post_2009,joint,qe,3,0.010083798856856023,0.06961717447886558,0.8848321266878657,-0.1263658631217205,0.14653346083543256,-0.058071418484112125,0.09735367294899379,0.5508415792362873,-0.24888461746413995,0.1327417804959157,0.46729200907280316,0.6402909728168243,4297,0.004709516307819239,12
ftse_all_share,post_2009,joint,qe,4,-0.015088796337281149,0.09094627211621317,0.8682286401663447,-0.193343489685059,0.16316589701049666,-0.10657056033558779,0.12863640397275722,0.4074080801937211,-0.35869791212219193,0.14555679145101638,0.479955589868707,0.631258971861554,4296,0.005978315160612868,12
