index,sample,spec,shock,horizon,shock_std,response_1sd_tightening,response_1sd_easing,cum_effect_1sd_tightening,cum_effect_1sd_easing,asymmetry_pvalue,nobs
ftse250,pre_super_thursday,joint,qe,0,0.008596139514184975,7.545375672696453e-05,-0.00036060915490562003,7.545375672696453e-05,-0.00036060915490562003,0.5732615252350142,1621
ftse250,pre_super_thursday,joint,qe,5,0.008596139514184975,-0.0009515256482332504,0.0002344199270643092,-0.0009515256482332504,0.0002344199270643092,0.3685704842663917,1621
ftse250,pre_super_thursday,joint,qe,10,0.008596139514184975,-0.00016870601764096098,0.0007650274591170918,-0.00016870601764096098,0.0007650274591170918,0.6251118766376749,1621
ftse250,pre_super_thursday,joint,qe,20,0.008596139514184975,0.0010537408708575027,0.0036350297403501867,0.0010537408708575027,0.0036350297403501867,0.3342304152287876,1621
ftse250,pre_super_thursday,joint,target,0,0.013004933296437114,-0.0007554562857518065,-0.0004916358582795367,-0.0007554562857518065,-0.0004916358582795367,0.5136956671832482,4590
ftse250,pre_super_thursday,joint,target,5,0.013004933296437114,-0.0008515645879619889,-0.001855265942756476,-0.0008515645879619889,-0.001855265942756476,0.41080125779448373,4590
ftse250,pre_super_thursday,joint,target,10,0.013004933296437114,-0.0018700330924193273,-0.0032989268217879526,-0.0018700330924193273,-0.0032989268217879526,0.4616198957197387,4590
ftse250,pre_super_thursday,joint,target,20,0.013004933296437114,-0.0015564793907987397,-0.0032254578786183796,-0.0015564793907987397,-0.0032254578786183796,0.4440527943269942,4590
ftse250,pre_super_thursday,single,target,0,0.013004933296437114,-0.0005931207062852318,-0.00031811103171174764,-0.0005931207062852318,-0.00031811103171174764,0.5062709660449046,4590
ftse250,pre_super_thursday,single,target,5,0.013004933296437114,-0.0006732214956144909,-0.001665725644331606,-0.0006732214956144909,-0.001665725644331606,0.4236482855420287,4590
ftse250,pre_super_thursday,single,target,10,0.013004933296437114,-0.0014285377224301753,-0.0028034976534358383,-0.0014285377224301753,-0.0028034976534358383,0.4953579848034214,4590
ftse250,pre_super_thursday,single,target,20,0.013004933296437114,-0.0003672849807900208,-0.001945159741104144,-0.0003672849807900208,-0.001945159741104144,0.49797546445050567,4590
ftse250,pre_super_thursday,single,path,0,0.00792534084792519,-0.00045500775250814103,8.436213688372636e-05,-0.00045500775250814103,8.436213688372636e-05,0.23693562892631015,4590
