index,sample,spec,shock,horizon,beta_pos,se_pos,pvalue_pos,ci_lower_pos,ci_upper_pos,beta_neg,se_neg,pvalue_neg,ci_lower_neg,ci_upper_neg,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse100,post_2009,joint,path,0,-0.08245103636880023,0.04273153676376894,0.053667263873189965,-0.16620484842578737,0.0013027756881868885,-0.05863766090915156,0.0382572935790774,0.12534523355941168,-0.13362195632414325,0.01634663450584014,-0.3924080898169266,0.6947567096087363,4300,0.005170861148766304,12
ftse100,post_2009,joint,path,1,-0.0691453551521439,0.04633391869379438,0.13561345734705016,-0.15995983579198086,0.021669125487693078,-0.09274022243030826,0.0513006383525388,0.07064088603065066,-0.1932894736012843,0.007809028740667787,0.31788683954771413,0.7505707757318489,4299,0.006278645423119178,12
ftse100,post_2009,joint,path,2,-0.012388309569027391,0.04574935424752757,0.7865552089897536,-0.10205704389418142,0.07728042475612663,-0.12174675594003286,0.05714621756727152,0.03313506164894262,-0.23375334237188505,-0.009740169508180671,1.4193574989198077,0.15579481661552097,4298,0.0042764044535807955,12
ftse100,post_2009,joint,path,3,0.05756148068957119,0.056382645336163204,0.30729813774395154,-0.052948504169308686,0.16807146554845107,-0.11303902763629817,0.07064544827537642,0.10957876883617901,-0.2515041062560359,0.025426050983439613,1.9117950723835617,0.0559024840726652,4297,0.004949412897278016,12
ftse100,post_2009,joint,path,4,0.06946420251513771,0.06828432077603032,0.3090207448613346,-0.06437306620588171,0.20330147123615713,-0.15880917583116155,0.07954096015897101,0.04587180377543671,-0.3147094577427447,-0.0029088939195783814,2.6756607651130735,0.007458209378878245,4296,0.006350026121769048,12
ftse100,post_2009,joint,path,5,0.0861448428701747,0.07942969989639619,0.2781245705200459,-0.06953736892676184,0.24182705466711124,-0.14532946794322502,0.10069939467094037,0.14896385553485506,-0.34270028149826814,0.05204134561181811,2.088997581064185,0.03670794091724922,4295,0.006236039555260531,12
ftse100,post_2009,joint,path,6,0.06374966610007558,0.059479633339592775,0.2838144420882346,-0.05283041524552626,0.18032974744567742,-0.13134845270729373,0.08800904366761446,0.13558313420503607,-0.30384617829581806,0.0411492728812306,1.8174251294417847,0.06915204282582575,4294,0.004651203253253855,12
ftse100,post_2009,joint,path,7,0.05198797818778444,0.0750005950400074,0.4882044143070322,-0.09501318809063006,0.19898914446619895,-0.1263833570212201,0.10085519701416656,0.21016314776062228,-0.32405954316898655,0.07129282912654636,1.3251091496448055,0.18513495187307205,4293,0.005815566401570216,12
ftse100,post_2009,joint,path,8,0.10948104230657987,0.07170223280127484,0.12678968446407443,-0.031055333983918826,0.2500174185970786,-0.15122719422694203,0.10464274805904725,0.14840843933689776,-0.35632698042267463,0.05387259196879057,1.9147963522679574,0.055518479865238175,4292,0.006962714133631143,12
ftse100,post_2009,joint,path,9,0.10885828736132443,0.07005261855981237,0.12019627306007274,-0.028444845015907813,0.24616141973855665,-0.1663427340382654,0.12192562479720877,0.17247418737297937,-0.4053169586407946,0.07263149056426377,1.690322867913712,0.09096620247272164,4291,0.005963995914205489,12
ftse100,post_2009,joint,path,10,0.08618672435498081,0.07377864451203348,0.2427342349157222,-0.0584194188886048,0.23079286759856643,-0.2332822433947722,0.11398983137633835,0.04070543191160394,-0.4567023128923954,-0.009862173897149024,2.0992260311359825,0.0357969803459821,4290,0.006463533035900193,12
ftse100,post_2009,joint,path,11,0.09271612813761425,0.0772692540725508,0.23017440900630437,-0.058731609844585295,0.24416386611981378,-0.22273814758221197,0.11010441724092032,0.043076039618086814,-0.4385428053744158,-0.006933489790008157,2.0999781282606307,0.03573076516531445,4289,0.006232037689926195,12
ftse100,post_2009,joint,path,12,0.14492830422024974,0.10233523960480481,0.1567137013114776,-0.055648765405167694,0.34550537384566715,-0.23685645702691704,0.11325320874571014,0.03649325327763675,-0.4588327461685089,-0.014880167885325174,2.2509001963195527,0.024391859313965494,4288,0.007211491474218179,12
ftse100,post_2009,joint,path,13,0.11941147426851838,0.09863502076494916,0.22603351297898489,-0.07391316643078198,0.3127361149678187,-0.19576875245230013,0.11637066206707589,0.09251336650223493,-0.4238552501037689,0.03231774519916861,1.8774200179163187,0.06046055000951131,4287,0.007336444849841639,12
ftse100,post_2009,joint,path,14,0.1462979926328429,0.09885244553879213,0.13888303805966168,-0.047452800623189684,0.3400487858888755,-0.26827671152337845,0.11191038915448169,0.016518837864295675,-0.4876210742661625,-0.048932348780594354,2.511753152538055,0.012013308746860681,4286,0.007811108907611386,12
ftse100,post_2009,joint,path,15,0.12311645015331849,0.15691128321872924,0.43267371241503527,-0.18442966495539084,0.43066256526202784,-0.2350646924634793,0.11794189685431089,0.046255419969357614,-0.4662308102979287,-0.003898574629029955,1.6219253895409742,0.10481932445773356,4285,0.00826807361005888,12
ftse100,post_2009,joint,path,16,0.1900757142849598,0.10812844223213074,0.07876967932668812,-0.021856032490016414,0.402007461059936,-0.24953365205052117,0.1245914100696849,0.0451970569305269,-0.4937328157871036,-0.005334488313938762,2.476023092312039,0.013285498495665703,4284,0.008343500675364712,12
