index,sample,spec,shock,horizon,shock_std,response_1sd_tightening,response_1sd_easing,cum_effect_1sd_tightening,cum_effect_1sd_easing,asymmetry_pvalue,nobs
ftse100,full,single,qe,0,0.008275834415266841,-0.00031966355961662515,0.00024904527910680715,-0.00031966355961662515,0.00024904527910680715,0.8525634359646854,4300
ftse100,full,single,qe,5,0.008275834415266841,-0.00032967467959150353,0.0011084651159457,-0.00032967467959150353,0.0011084651159457,0.5186927087479615,4295
ftse100,full,single,qe,10,0.008275834415266841,5.1131815037166706e-05,0.0009123569420151216,5.1131815037166706e-05,0.0009123569420151216,0.4213003585447421,4290
ftse100,full,single,qe,20,0.008275834415266841,-0.0003168114513394765,0.0022161718571266638,-0.0003168114513394765,0.0022161718571266638,0.22488444615425296,4280
