index,sample,spec,shock,horizon,beta_tightening,se_tightening,pvalue_tightening,ci_lower_tightening,ci_upper_tightening,beta_easing,se_easing,pvalue_easing,ci_lower_easing,ci_upper_easing,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse100,post_super_thursday,single,path,0,-0.07225818431091087,0.046999583326871694,0.12419004968536682,-0.1643773676315794,0.019860999009757643,0.040470348475533026,0.0272959436359887,0.13816725357816562,-0.013029701051004823,0.09397039800207088,-2.073149850022356,0.038158335921721964,2679,0.002809251671972879,8
ftse100,post_super_thursday,single,path,1,-0.11445076052105642,0.05548858047469044,0.03915062302445923,-0.22320837825144968,-0.005693142790663158,0.018522563042758632,0.051876718158045024,0.7210546514879421,-0.0831558045470096,0.12020093063252688,-1.750476792093883,0.08003607535780505,2678,0.003374556014468899,8
ftse100,post_super_thursday,single,path,2,-0.09340518020624317,0.04187949248408169,0.02572539763826892,-0.17548898547504327,-0.011321374937443063,-0.01669916535985531,0.07464880303232727,0.8229883679193576,-0.16301081930321673,0.12961248858350613,-0.9019086575514503,0.3671053919744155,2677,0.0022867208162334896,8
ftse100,post_super_thursday,single,path,3,0.008812918535422399,0.08026396297673223,0.9125686293533454,-0.14850444889897277,0.16613028596981758,0.020520440243153037,0.07402705930659989,0.7816250937321929,-0.12457259599778274,0.1656134764840888,-0.10626131294727593,0.915375025549976,2676,0.0013071055325085679,8
ftse100,post_super_thursday,single,path,4,0.07102947094435554,0.1370337251708602,0.6042240734918087,-0.1975566303905305,0.33961557227924155,0.09272118914465348,0.05558398568364551,0.0952903689088625,-0.016223422795291723,0.2016658010845987,-0.14582491126326907,0.8840596097703874,2675,0.0018266114121109345,8
ftse100,post_super_thursday,single,path,5,0.0757142789644318,0.1575188757064255,0.6307524957291102,-0.23302271742016223,0.3844512753490258,0.05836844251825135,0.0766016256276864,0.4460755576331882,-0.09177074371201399,0.2085076287485167,0.098388294886416,0.921623968910829,2674,0.0018827962212834004,8
ftse100,post_super_thursday,single,path,6,0.06559006381887846,0.09326522656305873,0.48189132461124184,-0.11720978024471666,0.24838990788247356,0.07287080399892633,0.057355006905425894,0.20389871465625298,-0.03954500953570843,0.18528661753356107,-0.06588995233225138,0.9474654400772945,2673,0.0011012340093319306,8
ftse100,post_super_thursday,single,path,7,0.04563371746587199,0.1035004457480583,0.6592827989869047,-0.15722715620032227,0.24849459113206626,0.12848836350789428,0.05607446370884391,0.02194097242344793,0.01858241463856021,0.23839431237722836,-0.7043253681999234,0.48123017158806414,2672,0.0016139852664278642,8
ftse100,post_super_thursday,single,path,8,0.11891482891987894,0.10775808145987256,0.2697948424998393,-0.0922910107414713,0.3301206685812292,0.14391464798545262,0.05588500081903678,0.01001842439680218,0.03438004638014053,0.2534492495907647,-0.20731284698399283,0.8357655416475256,2671,0.003008793002212684,8
ftse100,post_super_thursday,single,path,9,0.07253862572100543,0.08058862436439952,0.3680617211461795,-0.08541507803321764,0.23049232947522852,0.11119879927181857,0.06685438688719558,0.09625270528782114,-0.01983579902708478,0.24223339757072193,-0.3760639515981689,0.7068693529914939,2670,0.0028886541712479508,8
ftse100,post_super_thursday,single,path,10,0.016641510340206413,0.09323562485647449,0.85833915381861,-0.16610031437848358,0.1993833350588964,0.09325376010258915,0.07656195623463993,0.22321753318416737,-0.05680767411730511,0.2433151943224834,-0.6470669607524556,0.5175886072395572,2669,0.0027837461509961914,8
