index,sample,spec,shock,horizon,beta_tightening,se_tightening,pvalue_tightening,ci_lower_tightening,ci_upper_tightening,beta_easing,se_easing,pvalue_easing,ci_lower_easing,ci_upper_easing,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse_all_share,post_super_thursday,single,target,0,-0.032854119969661026,0.0280443610530254,0.2413956948912931,-0.08782106763359081,0.022112827694268755,-0.054652273371915965,0.042070307117418354,0.19391991150423404,-0.13711007532205594,0.027805528578224013,0.43187344056738847,0.6658333991310059,2679,0.0019290732420267354,8
ftse_all_share,post_super_thursday,single,target,1,-0.08899656054077869,0.042631739611172316,0.03683702198806512,-0.17255477017867643,-0.005438350902880945,-0.10524496205707326,0.06324488043883916,0.09609511187622226,-0.22920492771719803,0.01871500360305149,0.2136099860057838,0.830851211430353,2678,0.004303010867876322,8
ftse_all_share,post_super_thursday,single,target,2,-0.09231102733213005,0.02861038581821172,0.0012532008662346733,-0.14838738353582503,-0.03623467112843508,-0.13929637905132924,0.06264920857332666,0.02618655065751814,-0.2620888278550495,-0.01650393024760899,0.6837516750121491,0.49413198661696767,2677,0.004260972909034377,8
ftse_all_share,post_super_thursday,single,target,3,-0.04063416040393692,0.04118042209307821,0.3237726075233206,-0.12134778770637022,0.040079466898496376,-0.12296132931049437,0.0804065221523631,0.12620354197639996,-0.28055811272912606,0.0346354541081373,0.9068301722134667,0.36449661169676906,2676,0.002398027451104068,8
ftse_all_share,post_super_thursday,single,target,4,0.019578769545485028,0.04990960285759432,0.6948479269465169,-0.07824405205539983,0.11740159114636989,-0.08964505817544327,0.09014845551481432,0.32002042692754584,-0.26633603098447933,0.08704591463359279,1.0593867922284699,0.2894236622888232,2675,0.0012820757856566445,8
ftse_all_share,post_super_thursday,single,target,5,0.008435454502773644,0.059715472223002004,0.8876639276806351,-0.10860687105431027,0.12547778005985757,-0.13947263354160166,0.11764529366918364,0.23580591656906957,-0.3700574091332016,0.09111214204999826,1.1131654661046921,0.2656373713478867,2674,0.0017033052430510676,8
ftse_all_share,post_super_thursday,single,target,6,0.02613705673463782,0.051588701057723604,0.6124052979409598,-0.07497679733850043,0.1272509108077761,-0.12051057036824447,0.10313328464609778,0.24260776890716518,-0.3226518082745961,0.08163066753810716,1.2650894293244883,0.20583927174572425,2673,0.001046794154896613,8
ftse_all_share,post_super_thursday,single,target,7,0.03754141323515992,0.06390861674592734,0.5569194208310515,-0.08771947558685766,0.1628023020571775,-0.0995177865652921,0.10819816936099688,0.35769124227857796,-0.31158619851284597,0.11255062538226178,1.0913378667841953,0.2751242413652786,2672,0.0006572715910410087,8
ftse_all_share,post_super_thursday,single,target,8,0.0559703584655252,0.0676902197828858,0.4083162220901746,-0.07670247230893096,0.18864318923998136,-0.039749804257937886,0.09715852454676403,0.6824492681148728,-0.23018051236959539,0.1506809038537196,0.8140853896196864,0.41559603516558585,2671,0.0008685901428906462,8
ftse_all_share,post_super_thursday,single,target,9,0.023410572493604336,0.07665407982240124,0.7600573838618344,-0.1268314239583021,0.1736525689455108,-0.09510583834505858,0.09798301106149089,0.3317295702043904,-0.2871525400255807,0.09694086333546358,0.9600770312928801,0.3370164473892808,2670,0.0013146640569633439,8
