index,sample,spec,shock,horizon,beta_tightening,se_tightening,pvalue_tightening,ci_lower_tightening,ci_upper_tightening,beta_easing,se_easing,pvalue_easing,ci_lower_easing,ci_upper_easing,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse_all_share,full,single,target,0,-0.050704983399835965,0.017405204595458513,0.0035773608981275137,-0.08481918440693464,-0.01659078239273728,-0.055901232522721604,0.028777960966088176,0.05207641777387,-0.11230603601625443,0.0005035709708112179,0.15539142616486376,0.8765127429957985,7269,0.007335677433683352,8
ftse_all_share,full,single,target,1,-0.07484949425878754,0.025397874551616906,0.003207932174823364,-0.12462932837995666,-0.025069660137618403,-0.030081745023811602,0.0232388475888951,0.19550677971270602,-0.075629886298046,0.01546639625042279,-1.2995116334374515,0.19376840368951964,7268,0.007637529120135156,8
ftse_all_share,full,single,target,2,-0.06733174728104456,0.04683926504635494,0.15057413133932598,-0.15913670677190023,0.02447321220981112,-0.03891544504686649,0.01978963639240883,0.049245984485715134,-0.0777031323759878,-0.0001277577177451819,-0.55893056571226,0.5762091081509696,7267,0.005641288591027194,8
ftse_all_share,full,single,target,3,-0.020699026140822797,0.04019752140680936,0.6065999119376755,-0.09948616809816913,0.05808811581652354,-0.07536720321506367,0.03260573984571102,0.020806885126473117,-0.13927445331265725,-0.011459953117470084,1.0494316683002762,0.2939794893334824,7266,0.0051245885222777066,8
ftse_all_share,full,single,target,4,-0.01728025913890842,0.04138245535100418,0.6762582256861578,-0.09838987162687661,0.06382935334905977,-0.09993836569735406,0.036082244134602044,0.0056101385988593195,-0.17065956420117406,-0.029217167193534066,1.4880374445529083,0.13674101899050897,7265,0.006142472746691996,8
ftse_all_share,full,single,target,5,-0.04185737433823525,0.05208834487195063,0.42163711339438537,-0.1439505302872585,0.06023578161078799,-0.13144030385953637,0.04023024869007271,0.0010861658014315841,-0.21029159129207886,-0.05258901642699386,1.348615501918979,0.17746049883757886,7264,0.006397918104377731,8
ftse_all_share,full,single,target,6,-0.06443233448674131,0.05596654387658882,0.2496231480345692,-0.1741267604848554,0.04526209151137278,-0.11252819610485437,0.042577122083788305,0.008219292187417572,-0.19597935538907946,-0.0290770368206293,0.6765609279891929,0.49868457640931996,7263,0.003952039031632992,8
ftse_all_share,full,single,target,7,-0.05835522713259159,0.0529869841422904,0.2707606796086003,-0.16220971605148077,0.04549926178629759,-0.11917782473803694,0.059566476550227246,0.04541898197709982,-0.23592811877648234,-0.0024275306995915347,0.7526794714149516,0.4516425488406316,7262,0.003140985926025519,8
ftse_all_share,full,single,target,8,-0.03250945755722562,0.04902254080885585,0.5072324054052622,-0.12859363754258307,0.06357472242813184,-0.06389499201705968,0.05591706091044031,0.2531738174281437,-0.1734924314015227,0.04570244736740332,0.4140736403318146,0.678820176759981,7261,0.0022090931552986026,8
ftse_all_share,full,single,target,9,-0.061310533139084834,0.05580081303857379,0.27188189784643924,-0.17068012669468946,0.048059060416519785,-0.10893002708303023,0.07607277760988264,0.1521671114128207,-0.25803267119840023,0.040172617032339736,0.49909970278656596,0.6177091469336327,7260,0.0028179293350256707,8
ftse_all_share,full,single,target,10,-0.08025599297231284,0.061279845113728706,0.19030960509687833,-0.2003644893952211,0.03985250345059542,-0.13407835284741543,0.09364729478727955,0.15221893210973383,-0.31762705063048335,0.0494703449356525,0.4781738317197864,0.63252648604664,7259,0.0031846594807620754,8
ftse_all_share,full,single,target,11,-0.09181382349202324,0.05835536196799981,0.11563615297931001,-0.20619033294930286,0.022562685965256374,-0.1543228779639474,0.10152164377595822,0.12848627219487987,-0.3533052997648255,0.044659543836930715,0.533075056603835,0.5939816248533583,7258,0.003438863495279887,8
