index,sample,spec,shock,horizon,beta_tightening,se_tightening,pvalue_tightening,ci_lower_tightening,ci_upper_tightening,beta_easing,se_easing,pvalue_easing,ci_lower_easing,ci_upper_easing,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse100,full,joint,path,0,-0.05705103639394269,0.03932665335615487,0.14686440457231564,-0.13413127697200625,0.02002920418412086,0.01732273860954305,0.04033066616099496,0.6675464500210726,-0.06172536706600708,0.09637084428509317,-1.6372541363436686,0.10157737964844776,7269,0.010745304337079986,12
ftse100,full,joint,path,1,-0.04075991299502411,0.04410863551848215,0.3554446054063163,-0.12721283861124913,0.04569301262120091,0.018748093274464615,0.04907623247280697,0.7024466666983071,-0.07744132237223705,0.11493750892116628,-1.0866514741790045,0.27719086718899766,7268,0.011741399519572204,12
ftse100,full,joint,path,2,-0.03353614671068552,0.047705585771767846,0.48206724643643484,-0.1270390948233505,0.05996680140197946,-0.02709294075939785,0.07968712847329221,0.7338629818110496,-0.18327971256705058,0.12909383104825486,-0.08404516989986459,0.9330205183986368,7267,0.009791009934665418,12
ftse100,full,joint,path,3,0.04008606842400088,0.050103155334095886,0.423669814390088,-0.05811611603082706,0.13828825287882882,0.062362055451092344,0.05956564140213609,0.29512413246531266,-0.05438660169709439,0.17911071259927908,-0.3178023348741248,0.7506348794839839,7266,0.009041598685281094,12
ftse100,full,joint,path,4,0.04262180936221051,0.06588611510693122,0.517695865206651,-0.08651497624737468,0.1717585949717957,0.09964161328886761,0.06398234924925582,0.11939222549133663,-0.02576379123967379,0.22504701781740902,-0.6577601926495288,0.5106922372705542,7265,0.011039303143073886,12
ftse100,full,joint,path,5,0.06849207172013143,0.07581255353273188,0.36629257018298844,-0.08010053320402304,0.21708467664428588,0.0520304149056265,0.08417980150462313,0.5365181953052498,-0.11296199604343483,0.21702282585468785,0.15729394556239673,0.8750131916073207,7264,0.010901155569164156,12
ftse100,full,joint,path,6,0.02484164861902721,0.06529701708288499,0.7036182423708521,-0.10314050486342735,0.15282380210148178,-0.010023515389488412,0.10001116180016069,0.92016651881999,-0.20604539251780338,0.18599836173882653,0.3531178844975907,0.7240000655772022,7263,0.007270699637385247,12
ftse100,full,joint,path,7,0.015199010354249828,0.07896410565701358,0.8473662396570296,-0.13957063673349676,0.16996865744199643,0.03291712238599464,0.09403366592244339,0.726296085127261,-0.1513888628219944,0.2172231075939837,-0.17716313158843516,0.8593802542608884,7262,0.006270438392948163,12
ftse100,full,joint,path,8,0.07120375254477627,0.0801133479972077,0.37411722617408727,-0.08581840952975082,0.22822591461930336,0.09676521770962497,0.08365906906151187,0.24741071732296993,-0.06720655765093829,0.2607369930701882,-0.2728972117280744,0.7849322299203604,7261,0.005705796744827407,12
ftse100,full,joint,path,9,0.0987206846042472,0.08348609730262838,0.23701508641912938,-0.06491206610890442,0.2623534353173988,0.13990717948885154,0.09302391290315637,0.13258354100814268,-0.04241968980133495,0.32223404877903805,-0.4457980097060565,0.6557431596233285,7260,0.0062193738485546435,12
