index,sample,spec,shock,horizon,beta_tightening,se_tightening,pvalue_tightening,ci_lower_tightening,ci_upper_tightening,beta_easing,se_easing,pvalue_easing,ci_lower_easing,ci_upper_easing,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse_all_share,pre_super_thursday,single,path,0,-0.09034933012512764,0.05458635013932927,0.09789135262056099,-0.197338576398213,0.016639916147957734,-0.021401399834724097,0.03714000020193342,0.5644557719613915,-0.0941958002305136,0.05139300056106541,-1.0511778889774255,0.29317689635046806,4590,0.011238899558071114,8
ftse_all_share,pre_super_thursday,single,path,1,-0.02327400090744609,0.058712115223624343,0.6918034530554503,-0.1383497467457498,0.09180174493085762,-0.018125838031020285,0.048615792045752435,0.7092686612200247,-0.11341279044069506,0.07716111437865449,-0.06772034977333691,0.9460082497205483,4590,0.011031577923392821,8
ftse_all_share,pre_super_thursday,single,path,2,-0.023682095850553867,0.07030039606141096,0.736214886051469,-0.16147087213091935,0.11410668042981162,-0.06271530774632197,0.07658605989650537,0.41285104468416445,-0.2128239851434725,0.08739336965082856,0.374143069817144,0.708297876693715,4590,0.0099180808330942,8
ftse_all_share,pre_super_thursday,single,path,3,-0.02822107322884079,0.07171222877476881,0.6939264249631677,-0.16877704162738766,0.11233489516970607,0.015999342180676585,0.056512627492548005,0.7770918079745206,-0.0947654077047175,0.12676409206607067,-0.4804858823530423,0.6308819393684986,4590,0.007493944690940446,8
ftse_all_share,pre_super_thursday,single,path,4,-0.10458814913301866,0.08656566767202906,0.22697252098870901,-0.2742568577701956,0.0650805595041583,0.027533262076533876,0.058652832398868,0.6387639786583246,-0.08742628942524741,0.14249281357831517,-1.2475923831250662,0.2121803692850387,4590,0.009519215782231472,8
ftse_all_share,pre_super_thursday,single,path,5,-0.1016034285760844,0.09141885272275302,0.26639378548172254,-0.28078437991268035,0.07757752276051152,-0.04090991320684639,0.07981687990737635,0.6082681401169368,-0.19735099782530402,0.11553117141161123,-0.4974465208421379,0.6188742067110393,4590,0.008402500017014036,8
ftse_all_share,pre_super_thursday,single,path,6,-0.1155164379601838,0.09863128205879117,0.24152051230747507,-0.3088337507954145,0.07780087487504689,-0.0977758536445369,0.09823806840149348,0.3195928318633776,-0.29032246771146414,0.09477076042239031,-0.12657731686945817,0.899274951029009,4590,0.005842184014139162,8
ftse_all_share,pre_super_thursday,single,path,7,-0.12763872735731055,0.11458015227610907,0.2652925245436867,-0.3522158258184843,0.09693837110386322,-0.06382131709145643,0.08871194898299514,0.47188101974089336,-0.2376967370981269,0.11005410291521404,-0.437850478391264,0.6614946760820657,4590,0.00360456433755052,8
ftse_all_share,pre_super_thursday,single,path,8,-0.06431688489804543,0.11247832595750719,0.5674467662604781,-0.2847744037747595,0.15614063397866865,0.032926635634665094,0.07321851999617618,0.6529241396960122,-0.1105816635578402,0.17643493482717038,-0.7064330262752683,0.4799188885679384,4590,0.0031240483887241544,8
ftse_all_share,pre_super_thursday,single,path,9,-0.08927160150518382,0.11679522903383162,0.44466293952053704,-0.3181902504114938,0.13964704740112616,0.02216820152575829,0.0799851638248917,0.7816619222327609,-0.13460271957102943,0.17893912262254602,-0.7648783890519717,0.44434396369447005,4590,0.0032605750909913134,8
ftse_all_share,pre_super_thursday,single,path,10,-0.1400349672825474,0.12038916808885719,0.244754138406846,-0.3759977367367075,0.09592780217161267,0.03752796728866058,0.0936083898084047,0.6884908883484266,-0.14594447673581262,0.2210004113131338,-1.1415977476863988,0.2536212606764251,4590,0.003197432944411549,8
ftse_all_share,pre_super_thursday,single,path,11,-0.1669771091963047,0.12921008074249596,0.1962561605224531,-0.42022886745159677,0.08627464905898735,0.05313993670487671,0.09805721536993164,0.5878682046465945,-0.1390522054201893,0.24533207882994273,-1.3270955033759022,0.18447709260972867,4590,0.0029788242280245347,8
ftse_all_share,pre_super_thursday,single,path,12,-0.10243543179869981,0.1351968589437613,0.4486448969944675,-0.3674212753284719,0.16255041173107232,0.057636080970683276,0.11409751214802975,0.6134551922309923,-0.16599504283945504,0.28126720478082157,-0.8786481700542593,0.37959206914969523,4590,0.002707275260614539,8
ftse_all_share,pre_super_thursday,single,path,13,-0.04040221075644929,0.13508801472095913,0.764878512801015,-0.3051747196095292,0.22437029809663062,0.027330191615232487,0.11496565879358367,0.8120945246297746,-0.1980024996201915,0.25266288285065647,-0.37195041342042046,0.7099297690798727,4590,0.002696995778857514,8
ftse_all_share,pre_super_thursday,single,path,14,-0.03155177234820509,0.14416468800756474,0.8267597076752194,-0.314114560843032,0.2510110161466218,0.003741449224445106,0.10847252393463228,0.9724847118831258,-0.20886469768743415,0.21634759613632437,-0.18960736778509973,0.8496168132914995,4590,0.0025013566635982976,8
ftse_all_share,pre_super_thursday,single,path,15,0.003285318689519218,0.14133218057283892,0.9814545491404667,-0.27372575523324505,0.28029639261228345,0.05200742989457474,0.09688144539840354,0.5913952896651506,-0.1378802030862962,0.24189506287544568,-0.2751251233653582,0.7832201104536025,4590,0.00279303146076626,8
ftse_all_share,pre_super_thursday,single,path,16,0.00552084841269208,0.13844077021779852,0.968189772239133,-0.265823061214193,0.27686475803957716,0.09795465817867521,0.10609363005264708,0.35585869803782444,-0.10998885672451306,0.3058981730818635,-0.5109818713224766,0.6093637510068489,4590,0.0037223887681230305,8
ftse_all_share,pre_super_thursday,single,path,17,-0.14903135344484467,0.13332272887534852,0.26364214555016585,-0.41034390204052773,0.11228119515083843,0.1540805503863128,0.10485801422747906,0.1417186806972505,-0.05144115749954617,0.35960225827217174,-1.7265567478615078,0.08424729943193661,4590,0.00488264514756942,8
ftse_all_share,pre_super_thursday,single,path,18,-0.19041878799390463,0.14463569542834426,0.18799260804487516,-0.4739047510334594,0.09306717504565012,0.17251034077553065,0.10044308482614024,0.08588904930440551,-0.024358105483704207,0.3693787870347655,-1.9818518307015538,0.047495826483377517,4590,0.005536229512488222,8
ftse_all_share,pre_super_thursday,single,path,19,-0.158302542198873,0.1547422856362651,0.3063042281565317,-0.46159742204595255,0.1449923376482066,0.17684206126844026,0.10567740286825948,0.09424579422068102,-0.03028564835334832,0.3839697708902289,-1.7179802186752764,0.08580022345017156,4590,0.00541787619785461,8
ftse_all_share,pre_super_thursday,single,path,20,-0.09452218165964078,0.18012390936300496,0.5997486557912167,-0.4475650440111305,0.25852068069184897,0.1500881220457278,0.11833767083651808,0.20468946717054737,-0.08185371279384765,0.3820299568853033,-1.0892201395819312,0.27605681978892493,4590,0.004771840903729618,8
