index,sample,spec,shock,horizon,beta_pos,se_pos,pvalue_pos,ci_lower_pos,ci_upper_pos,beta_neg,se_neg,pvalue_neg,ci_lower_neg,ci_upper_neg,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse100,pre_super_thursday,single,qe,0,0.010910905397306499,0.05690151488684279,0.8479374887492515,-0.10061606378090537,0.12243787457551836,0.0014543252294677012,0.0690897030675612,0.9832059205948892,-0.13396149278295225,0.13687014324188765,0.1054639418565127,0.9160076806153099,1621,0.0021300973135671697,8
ftse100,pre_super_thursday,single,qe,1,-0.04073962869190015,0.06380719321345689,0.5231611470298136,-0.16580172739027565,0.08432247000647536,-0.04011948891895043,0.07569957590839886,0.5961237122304346,-0.1884906576994122,0.10825167986151135,-0.006226773626479799,0.9950317855650275,1621,0.004869938725322265,8
ftse100,pre_super_thursday,single,qe,2,0.01648749299929635,0.07793448385623672,0.8324535860345753,-0.1362640953589276,0.16923908135752033,-0.03644168707301577,0.08719037654714588,0.675979739967485,-0.2073348251054217,0.13445145095939018,0.4560257909448144,0.6483714321396199,1621,0.007163177941953647,8
ftse100,pre_super_thursday,single,qe,3,0.08394375134993544,0.08051324466166858,0.297129892017171,-0.07386220818693497,0.24174971088680586,-0.09644659188308845,0.07898515764138704,0.2220586283905116,-0.25125750086020704,0.05836431709403016,1.6178576672367975,0.10569327516627326,1621,0.010439383982974615,8
ftse100,pre_super_thursday,single,qe,4,0.08303221957522651,0.12077713214265584,0.491778438931751,-0.15369095942437894,0.31975539857483193,-0.12111562932444071,0.08606313474492484,0.15934196296058245,-0.2897993734244934,0.04756811477561197,1.3955425210778667,0.16285230168189968,1621,0.010706149610019033,8
ftse100,pre_super_thursday,single,qe,5,0.06163269888311117,0.12240533852581308,0.6146035297964874,-0.17828176462748246,0.30154716239370477,-0.11540695505717596,0.09287832908154965,0.21402978547575935,-0.2974484800570133,0.06663456994266134,1.1740028957440574,0.2403938657523632,1621,0.010544643347998428,8
ftse100,pre_super_thursday,single,qe,6,0.054706804830331024,0.12559672299579128,0.6631450419907955,-0.1914627722414199,0.30087638190208194,-0.08901304240070748,0.10596145671331902,0.4008797141399566,-0.2966974975588128,0.11867141275739782,0.91418762797655,0.3606182639605452,1621,0.010924724754488135,8
ftse100,pre_super_thursday,single,qe,7,0.10336713653300053,0.14348573980497928,0.4712787089322197,-0.17786491348475883,0.38459918655075986,-0.14868413112186715,0.11367824811642173,0.19089424790064458,-0.3714934974300538,0.07412523518631944,1.435220382929813,0.15122430704414483,1621,0.012888531081942767,8
ftse100,pre_super_thursday,single,qe,8,0.11990489590631032,0.16071623284843242,0.45562762595902206,-0.1950989204766172,0.43490871228923783,-0.20377894381087056,0.08994571360489313,0.023477292020574674,-0.38007254247646105,-0.027485345145280032,1.7833661379510832,0.07452672165933681,1621,0.0127104965338245,8
ftse100,pre_super_thursday,single,qe,9,0.06370929135701625,0.18743962134715222,0.7339376060015854,-0.3036723664834021,0.4310909491974346,-0.17578122920052425,0.08566032672728059,0.040162584862013385,-0.3436754695859942,-0.007886988815054286,1.1738652543252792,0.24044900159080462,1621,0.011020749445623035,8
