index,sample,spec,shock,horizon,beta_pos,se_pos,pvalue_pos,ci_lower_pos,ci_upper_pos,beta_neg,se_neg,pvalue_neg,ci_lower_neg,ci_upper_neg,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse_all_share,post_2009,single,qe,2,-0.055883160524893116,0.058423940875765024,0.3388139704693287,-0.17039408464139255,0.05862776359160633,0.029319413673774934,0.051158940021217694,0.5665740075953027,-0.07095210876781174,0.12959093611536163,-1.093434174819731,0.2742032155442806,4298,0.0023098695855402473,8
ftse_all_share,post_2009,single,qe,3,-0.01844307802574147,0.07199423576246519,0.797816197841035,-0.15955178012017324,0.1226656240686903,-0.06751488263385509,0.07000124705820798,0.33480475901041384,-0.20471732686794275,0.06968756160023255,0.4878923939212482,0.62562606230208,4297,0.0028980337207251683,8
ftse_all_share,post_2009,single,qe,4,-0.01566038687969861,0.08784182816416858,0.8585035698368254,-0.18783037008146902,0.1565095963220718,-0.14136866217447794,0.09326802296312843,0.12958893575948335,-0.3241739871822097,0.041436662833253785,0.9813634602106459,0.3264135384717143,4296,0.00414510852667449,8
ftse_all_share,post_2009,single,qe,5,-0.05066930764944038,0.10261493063092868,0.6214608214114867,-0.25179457168606056,0.15045595638717982,-0.13378710952475054,0.11386211617971036,0.23999779725940495,-0.35695685723698284,0.08938263818748177,0.5416193535424301,0.5880807565504863,4295,0.003931826874626454,8
ftse_all_share,post_2009,single,qe,6,-0.03146051737926312,0.10150832566041847,0.7566138739171553,-0.23041683567368332,0.1674958009151571,-0.10275900873756061,0.0760894084524135,0.17685454729507555,-0.25189424930429105,0.04637623182916986,0.5666555010178999,0.5709482592732193,4294,0.0028893948034337535,8
ftse_all_share,post_2009,single,qe,7,-0.0010991056831745805,0.11183500870078279,0.9921585794252739,-0.22029572273670886,0.21809751137035968,-0.14562062689192953,0.07781483773182636,0.06129332640266353,-0.2981377088463092,0.006896455062450124,1.0659008587227996,0.28646846078124455,4293,0.0034852451430885667,8
ftse_all_share,post_2009,single,qe,8,0.04687182901166741,0.10311283330057952,0.6494198192260916,-0.15522932425746844,0.24897298228080328,-0.19749641763619158,0.0809006129829047,0.014637622647546788,-0.3560616190826848,-0.03893121618969836,1.8609319949651835,0.0627537808233032,4292,0.0044895984675636935,8
ftse_all_share,post_2009,single,qe,9,0.0023795200618697593,0.11441472048120525,0.9834073320709393,-0.22187333208129253,0.22663237220503205,-0.13910538491093316,0.06681952362523767,0.03736005713595714,-0.270071651216399,-0.008139118605467316,1.057336772675308,0.29035791637987785,4291,0.0033197571394438796,8
ftse_all_share,post_2009,single,qe,10,-0.0012560454801326716,0.12406912417300973,0.991922549754071,-0.24443152885923175,0.24191943789896642,-0.11320396934403337,0.07984329568612525,0.15624131970646324,-0.26969682888883884,0.04328889020077212,0.7497219017335885,0.4534222138156302,4290,0.0028541509909754126,8
ftse_all_share,post_2009,single,qe,11,-0.01718016579922522,0.128489631603263,0.8936330226156579,-0.2690198437416207,0.23465951214317027,-0.13290732703926875,0.07405960764672814,0.07271754969832525,-0.2780641580268559,0.012249503948318419,0.7736093733042101,0.4391618273995185,4289,0.0027810060000049708,8
ftse_all_share,post_2009,single,qe,12,-0.022440774132773237,0.13320005672254406,0.8662102322557177,-0.2835128853089596,0.2386313370434131,-0.21252999717288168,0.08555741405119399,0.012989286604424466,-0.38022252871322193,-0.04483746563254146,1.1874625285984797,0.23504522854639265,4288,0.0036934875024098313,8
ftse_all_share,post_2009,single,qe,13,-0.09238324718636717,0.1340911283729327,0.4908492686936714,-0.35520185879731525,0.17043536442458088,-0.23256767711521842,0.09784339747823396,0.017457028082457464,-0.42434073617255696,-0.040794618057879845,0.8347038931372365,0.40388444912577304,4287,0.004402336066151591,8
ftse_all_share,post_2009,single,qe,14,-0.11090121441110846,0.14614656071566517,0.4479509014201236,-0.3973484734138122,0.17554604459159528,-0.2540869458068198,0.09783749351215683,0.00940335988395384,-0.44584843309064714,-0.0623254585229924,0.8010975845502181,0.4230751544586542,4286,0.004913010928767281,8
ftse_all_share,post_2009,single,qe,15,-0.10252370151743564,0.15119627568226487,0.49771874465653443,-0.39886840185467476,0.1938209988198035,-0.3003754732754135,0.11095166951221817,0.0067840262289181556,-0.5178407455193611,-0.08291020103146585,1.0442905408126062,0.29635098793791903,4285,0.005828988879996944,8
ftse_all_share,post_2009,single,qe,16,-0.0461763116973461,0.14451853636031478,0.7493335448075427,-0.32943264296356306,0.23708001956887087,-0.2872211735904805,0.10454085782327503,0.006005997593885654,-0.4921212549240995,-0.08232109225686143,1.3373291735252342,0.18111521224470428,4284,0.0055104296631488525,8
ftse_all_share,post_2009,single,qe,17,-0.0014887238160428279,0.14899876278873941,0.9920280547127259,-0.29352629888197207,0.29054885124988644,-0.2030610953199538,0.08470353794650569,0.016515700944485266,-0.36908002969510495,-0.03704216094480267,1.1618443006114145,0.24529871551013216,4283,0.004239917174148511,8
ftse_all_share,post_2009,single,qe,18,-0.006546518518842833,0.15231667458123874,0.9657177497579649,-0.30508720069807077,0.29199416366038505,-0.19694155316302744,0.0903665727863249,0.029304722357152306,-0.37406003582422426,-0.01982307050183063,1.0625739020711675,0.2879752274488505,4282,0.003838297631272969,8
ftse_all_share,post_2009,single,qe,19,0.011941100714455147,0.1512475706483355,0.9370718408249163,-0.2845041377562824,0.3083863391851927,-0.22351321020212822,0.11080939150223783,0.043685467897017424,-0.4406996175465143,-0.006326802857742092,1.240082937698406,0.21494471918171998,4281,0.004600594766421051,8
ftse_all_share,post_2009,single,qe,20,-0.046218099977232086,0.16095342011207336,0.7739959210765458,-0.36168680339689585,0.2692506034424317,-0.2788325520533028,0.11214918230841407,0.01290919098909859,-0.49864494937779436,-0.05902015472881125,1.1814150457792147,0.23743788387059217,4280,0.005772178541395556,8
