index,sample,robustness_spec,v4_specification,shock,regime,regime_label,horizon,beta_pos,se_pos,pvalue_pos,ci_lower_pos,ci_upper_pos,beta_neg,se_neg,pvalue_neg,ci_lower_neg,ci_upper_neg,nobs,r_squared,return_lags,control_set
ftse250,full,lag10,regime_interactions,path,qt_period,QT onward,9,-1.631714139416619,0.4039688749736089,5.363208693114182e-05,-2.423493134364892,-0.8399351444683456,0.45036482573128583,0.26004223289989215,0.08329295576201166,-0.059317950752502735,0.9600476022150743,7259,0.006239731901060863,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,baseline,Baseline,10,-0.3540172968295133,0.16950999607236458,0.036755057274120526,-0.6862568891313479,-0.021777704527678687,0.12276057320270424,0.1458397024800036,0.39992789054024114,-0.16308524365810284,0.4086063900635113,7258,0.006299807028905202,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_qe,Post QE,10,-0.0648987561343371,0.2123884678584463,0.7599348903093313,-0.4811801531368919,0.3513826408682177,-0.2983898217667211,0.14970490127058794,0.04624100427800637,-0.5918114282570734,-0.004968215276368704,7258,0.006299807028905202,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_super_thursday,Post Super Thursday,10,0.036816186047354926,0.37325393194057144,0.9214274743825955,-0.694761520556165,0.7683938926508749,0.4838304475703489,0.26731187313834937,0.0702981325578047,-0.04010082378081592,1.0077617189215138,7258,0.006299807028905202,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,covid_period,COVID onward,10,0.45369683481122863,0.4508431811971511,0.314257049889073,-0.4299558003351875,1.3373494699576447,-0.42470131577849196,0.337483122235507,0.20823368513831242,-1.0861682353600857,0.2367656038031018,7258,0.006299807028905202,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,qt_period,QT onward,10,-1.7200085984659639,0.3853595122564706,8.067419035921084e-06,-2.4753132424886464,-0.9647039544432815,0.6186937853750423,0.30642668518272764,0.04348100999488797,0.018097482416896127,1.2192900883331883,7258,0.006299807028905202,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,baseline,Baseline,11,-0.4116692823752362,0.18062366277031044,0.022657866761589148,-0.7656916614050446,-0.057646903345427714,0.10419364150252435,0.16029149645422605,0.5156754222409261,-0.2099776915477587,0.4183649745528074,7257,0.005962011884505625,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_qe,Post QE,11,-0.02432936945596037,0.219947262228815,0.9119220017775151,-0.4554260034244378,0.40676726451251705,-0.29233329097985505,0.16715160898932538,0.08030640139566057,-0.6199504445989328,0.035283862639222674,7257,0.005962011884505625,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_super_thursday,Post Super Thursday,11,0.034877361152393704,0.36845313039183036,0.9245857791966573,-0.6872907744155938,0.7570454967203812,0.4356137088027456,0.29547154439772577,0.1404008252607064,-0.1435105182167969,1.014737935822288,7257,0.005962011884505625,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,covid_period,COVID onward,11,0.10096444913476005,0.4348743071973382,0.816406547008538,-0.7513891929720229,0.9533180912415429,-0.37892668031872867,0.3479984472160621,0.2762091755071341,-1.0610036368622104,0.303150276224753,7257,0.005962011884505625,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,qt_period,QT onward,11,-1.5982208161611435,0.3822155778530907,2.8963765773386387e-05,-2.347363348753201,-0.8490782835690858,0.5697590034559293,0.3138691607640625,0.06948157932632301,-0.04542455164163317,1.1849425585534918,7257,0.005962011884505625,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,baseline,Baseline,12,-0.4395798679493101,0.1802005710298215,0.014711991268350476,-0.7927729871677602,-0.08638674873085994,0.11088287419027762,0.18596840121996014,0.5510110474810073,-0.2536151922008443,0.47538094058139946,7256,0.006714721449214367,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_qe,Post QE,12,0.04856497292941081,0.275640442078877,0.8601450089446522,-0.49169029354518806,0.5888202394040096,-0.3952344509349741,0.15075186174103877,0.008747828610166172,-0.6907080999474101,-0.09976080192253811,7256,0.006714721449214367,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_super_thursday,Post Super Thursday,12,-0.005878411648273796,0.4062844761800761,0.9884560436610149,-0.802195984961223,0.7904391616646753,0.5878354726138216,0.31486837193157313,0.061912134275830394,-0.02930653637206171,1.204977481599705,7256,0.006714721449214367,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,covid_period,COVID onward,12,0.5213522439342988,0.4582821262622611,0.2552779779313591,-0.376880723539733,1.4195852114083305,-0.34860770802224184,0.34374038819307656,0.3105064729761867,-1.0223388688806718,0.32512345283618826,7256,0.006714721449214367,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,qt_period,QT onward,12,-2.1785394085703147,0.4233408944576612,2.660084602934802e-07,-3.0082875617073306,-1.3487912554332988,0.5009146956896833,0.3030433755605368,0.0983416121392833,-0.09305032040896877,1.0948797117883353,7256,0.006714721449214367,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,baseline,Baseline,13,-0.43780656418603914,0.18413672415835494,0.01742492471722382,-0.7987145435364148,-0.07689858483566347,0.12277941661622911,0.2013763997968766,0.5420598121096627,-0.27191832698564905,0.5174771602181073,7255,0.007697194218705405,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_qe,Post QE,13,0.16364826985238023,0.2592882102774422,0.5279461930975977,-0.3445566222914065,0.671853161996167,-0.33642837870035164,0.13757471583421518,0.01446823266181519,-0.6060748217354134,-0.0667819356652899,7255,0.007697194218705405,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_super_thursday,Post Super Thursday,13,-0.06528196997091468,0.39869938086575923,0.8699379332255914,-0.8467327564678027,0.7161688165259734,0.7023098762737963,0.3143215994885338,0.025458921165261442,0.08623954127627009,1.3183802112713225,7255,0.007697194218705405,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,covid_period,COVID onward,13,0.9547274320812529,0.4913517322302693,0.05200853178893053,-0.008321963090074935,1.9177768272525806,-0.44192538836430034,0.36534070506182564,0.22642267563941176,-1.1579931702854787,0.2741423935568779,7255,0.007697194218705405,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,qt_period,QT onward,13,-2.72230311292632,0.45893942400665944,2.9976578736434196e-09,-3.6218243839793725,-1.8227818418732675,0.5243712380378865,0.33383930895903186,0.11624550278755619,-0.12995380752181585,1.178696283597589,7255,0.007697194218705405,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,baseline,Baseline,14,-0.4215321349245089,0.19103234106388728,0.027341954329924926,-0.795955523409728,-0.04710874643928986,0.13598297259856712,0.20047754857984484,0.49758449820500794,-0.2569530226179288,0.528918967815063,7254,0.007768538544152603,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_qe,Post QE,14,0.17584161060612513,0.2837042390554395,0.5353854692239969,-0.38021869794253627,0.7319019191547865,-0.37288800749188106,0.11907067417929582,0.0017382531998126846,-0.6062665288833009,-0.13950948610046127,7254,0.007768538544152603,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_super_thursday,Post Super Thursday,14,-0.11555555685546759,0.4093907465618696,0.7777424225367459,-0.917961420116732,0.6868503064057968,0.6016702396047303,0.30276847953936864,0.04689704867463704,0.008244019707567829,1.195096459501893,7254,0.007768538544152603,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,covid_period,COVID onward,14,1.2366909332027298,0.4881306072881777,0.011292179299190373,0.2799549429179016,2.193426923487558,-0.18747368207501158,0.33816094001234426,0.5793106763367148,-0.8502691244992063,0.47532176034918316,7254,0.007768538544152603,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,qt_period,QT onward,14,-2.9102155373015886,0.46979680485188524,5.842356068964385e-10,-3.8310172748112836,-1.9894137997918935,0.4092548620295857,0.30131100188629206,0.17438521871669488,-0.1813147016675467,0.9998244257267181,7254,0.007768538544152603,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,baseline,Baseline,15,-0.3646085158904613,0.1887797717522514,0.05343408645626909,-0.7346168685248741,0.005399836743951503,0.0951797882331285,0.18251726389575074,0.6020298189079951,-0.2625540490025429,0.45291362546879993,7253,0.007851141426648112,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_qe,Post QE,15,0.26232498474095556,0.3076119702233018,0.39378195024626683,-0.34059447689671596,0.8652444463786271,-0.41594797603174544,0.12925119764912432,0.0012902647106787124,-0.6692803234240291,-0.16261562863946177,7253,0.007851141426648112,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_super_thursday,Post Super Thursday,15,-0.16482584662387462,0.40834904047223275,0.6864777551987034,-0.9651899659494507,0.6355382727017016,0.5098516519540972,0.28491804804356374,0.07353952041410274,-0.04858772221128771,1.068291026119482,7253,0.007851141426648112,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,covid_period,COVID onward,15,1.6263895678808848,0.468398692571384,0.0005161474524880029,0.7083281304409722,2.5444510053207976,-0.1580377532113879,0.31188723990057315,0.6123552307135998,-0.7693367434165113,0.45326123699373544,7253,0.007851141426648112,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,qt_period,QT onward,15,-3.184011211087828,0.4779466486857763,2.7039296795385094e-11,-4.120786642511949,-2.2472357796637064,0.383701219259475,0.28524734172652777,0.1785759417378876,-0.17538357052451947,0.9427860090434694,7253,0.007851141426648112,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,baseline,Baseline,16,-0.31912381622188524,0.1957057096059803,0.10296818313253936,-0.7027070070496066,0.06445937460583612,0.054599337193953656,0.17419581862622333,0.7539490158762452,-0.2868244673134441,0.3960231417013514,7252,0.006433740357279061,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_qe,Post QE,16,0.28673078314464595,0.2613221234113932,0.27254034409425065,-0.2254605787416848,0.7989221450309767,-0.5019950207451545,0.1420375016748058,0.0004089451927472672,-0.7803885240277738,-0.2236015174625351,7252,0.006433740357279061,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_super_thursday,Post Super Thursday,16,-0.10531142950178901,0.38359946674741663,0.7836736106853264,-0.8571663843267256,0.6465435253231475,0.5430434137118303,0.27874369434190466,0.051393204500163825,-0.003294227198302857,1.0893810546219633,7252,0.006433740357279061,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,covid_period,COVID onward,16,1.4357517338731036,0.451763200407791,0.0014824009571133678,0.5502958610738333,2.321207606672374,-0.0033002009277111957,0.361991778165259,0.992725959398524,-0.7128040861316188,0.7062036842761964,7252,0.006433740357279061,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,qt_period,QT onward,16,-2.8666780049513356,0.4499540843800929,1.8774376448007465e-10,-3.7485880103363174,-1.9847679995663536,0.13851375226363805,0.34892356888208365,0.6913862798068504,-0.5453764427452459,0.822403947272522,7252,0.006433740357279061,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,baseline,Baseline,17,-0.38973173691824176,0.21886801985542584,0.07496636190464633,-0.8187130558348764,0.0392495819983929,-0.0059941643543310035,0.1677997934881298,0.9715039326191355,-0.33488175959106536,0.3228934308824034,7251,0.004737240923101349,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_qe,Post QE,17,0.11725046172960157,0.2005799456520493,0.5588454588374521,-0.2758862317484151,0.5103871552076182,-0.5260000965989532,0.16526657371921005,0.0014588988901934228,-0.8499225810886049,-0.20207761210930147,7251,0.004737240923101349,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_super_thursday,Post Super Thursday,17,-0.06689763735820509,0.35655461759994994,0.851172656022503,-0.765744687854107,0.6319494131376968,0.672375565100675,0.3094649031353683,0.02980261903908498,0.0658243549553531,1.278926775245997,7251,0.004737240923101349,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,covid_period,COVID onward,17,0.9347354114171964,0.44323467551764156,0.03495364192106197,0.06599544740261898,1.8034753754317738,-0.3247537091076943,0.3684621282413369,0.37811429573217503,-1.0469394804607146,0.397432062245326,7251,0.004737240923101349,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,qt_period,QT onward,17,-2.421709062660089,0.4349035128769442,2.5711508201979176e-08,-3.2741199478988996,-1.5692981774212784,0.14178572538844147,0.3293710414878603,0.666850752911847,-0.5037815159277647,0.7873529667046476,7251,0.004737240923101349,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,baseline,Baseline,18,-0.420266274879284,0.22528949747096047,0.06211836575882306,-0.8618336899223664,0.021301140163798526,-0.04743467100323247,0.15812398266327282,0.7641893302111196,-0.35735767702324717,0.26248833501678226,7250,0.004769506020496084,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_qe,Post QE,18,0.028119773872925635,0.21049473666740326,0.8937276111368602,-0.38444990999518475,0.440689457741036,-0.496901399893724,0.1947976144770339,0.010745754951335663,-0.8787047242687105,-0.11509807551873757,7250,0.004769506020496084,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_super_thursday,Post Super Thursday,18,0.052071956480316484,0.36428845604874033,0.8863363434958168,-0.6619334173752145,0.7660773303358475,0.6529043760284893,0.38633392079328177,0.09102792993850882,-0.10431010872634294,1.4101188607833215,7250,0.004769506020496084,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,covid_period,COVID onward,18,0.8749990768321285,0.43717873883432684,0.04534202308987,0.018128748716847887,1.731869404947409,-0.2892413042687317,0.4270560213119683,0.4982211847636444,-1.1262711060401895,0.5477884975027261,7250,0.004769506020496084,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,qt_period,QT onward,18,-2.534728031547987,0.4411611917727452,9.160506895121946e-09,-3.399403967422568,-1.6700520956734066,0.028315915959968185,0.333103976367423,0.9322564312980413,-0.6245678777201809,0.6811997096401172,7250,0.004769506020496084,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,baseline,Baseline,19,-0.36764897443239825,0.23264358157418782,0.1140358947850845,-0.8236303943178064,0.08833244545300989,-0.08181874481441077,0.15480616286732402,0.5971358176634158,-0.3852388240343658,0.2216013344055443,7249,0.005119823082965325,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_qe,Post QE,19,0.16517888515249818,0.2603835047420622,0.5258408835685866,-0.3451727841419437,0.6755305544469401,-0.4919491752770574,0.20185004693776976,0.01480144146318673,-0.8875752672750861,-0.09632308327902867,7249,0.005119823082965325,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_super_thursday,Post Super Thursday,19,0.008930695350239659,0.4055037071739694,0.982429043656205,-0.7858565707107403,0.8037179614112195,0.6320675468509772,0.4080257183150422,0.12136068327603519,-0.16766286104650552,1.4317979547484598,7249,0.005119823082965325,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,covid_period,COVID onward,19,1.170239820449701,0.47073221156974016,0.012918831842480162,0.24760468577301042,2.092874955126392,-0.5166672865136162,0.4392232830475761,0.23946688636132596,-1.3775449212868653,0.3442103482596329,7249,0.005119823082965325,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,qt_period,QT onward,19,-2.761115179381498,0.4738309442868493,5.635970403568926e-09,-3.6898238301837223,-1.8324065285792732,0.2062712775021629,0.3358527096129989,0.5391017779423606,-0.45200003333931493,0.8645425883436407,7249,0.005119823082965325,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,baseline,Baseline,20,-0.3569291455514285,0.23795758621027474,0.13362227722744338,-0.823326014523567,0.10946772342070998,-0.04524735268191233,0.1692119251751019,0.7891608177640259,-0.37690272602511204,0.2864080206612874,7248,0.00526592790224456,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_qe,Post QE,20,0.3532726100696444,0.3367507141088399,0.2941492663860674,-0.30675878958368175,1.0133040097229706,-0.5389343663809649,0.2237199399165007,0.01599766334111661,-0.9774254486173062,-0.10044328414462361,7248,0.00526592790224456,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,post_super_thursday,Post Super Thursday,20,-0.1796222678325249,0.46564010177305803,0.6996792859242505,-1.0922768673077188,0.7330323316426689,1.141156350601558,0.5526290874820169,0.03892688961482118,0.05800333913680489,2.224309362066311,7248,0.00526592790224456,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,covid_period,COVID onward,20,1.1593034926819297,0.4809622164952573,0.01593575057624526,0.21661754835122538,2.1019894370126337,-0.7935474273564266,0.5735315211560424,0.16647604609049127,-1.9176692088222698,0.3305743541094165,7248,0.00526592790224456,10,own_lags_only
ftse250,full,lag10,regime_interactions,path,qt_period,QT onward,20,-2.8236621621339504,0.494799822703954,1.1520392866199411e-08,-3.7934698146337,-1.8538545096342005,0.05848867500590823,0.34402220553864976,0.86499893506987,-0.6157948478498453,0.7327721978616618,7248,0.00526592790224456,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,baseline,Baseline,0,0.060067557908871784,0.06557888933039671,0.3596885274434607,-0.06846706517870577,0.18860218099644932,-0.00274141099760137,0.06640918319932482,0.9670721980071441,-0.132903410068278,0.12742058807307527,4300,0.017975408134160986,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,post_super_thursday,Post Super Thursday,0,-0.2156344496697812,0.07910843481930253,0.006414418811354994,-0.37068698191561417,-0.06058191742394825,-0.04673284852490485,0.03796068511919597,0.21829089296236903,-0.12113579135852895,0.02767009430871925,4300,0.017975408134160986,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,covid_period,COVID onward,0,0.3418224097767271,0.11443905377231287,0.0028178644959437203,0.11752186438299392,0.5661229551704603,0.09798566811998387,0.08823615840411268,0.2667864873286746,-0.074957202352077,0.27092853859204474,4300,0.017975408134160986,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,qt_period,QT onward,0,-0.13040938942051236,0.12715913866452203,0.3050987957920698,-0.37964130120297557,0.11882252236195082,-0.09572157740318397,0.09997035360782577,0.33831512896317306,-0.2916634704745225,0.10022031566815455,4300,0.017975408134160986,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,baseline,Baseline,1,0.015273771580309735,0.08583047158749914,0.8587600547866792,-0.15295395273118856,0.18350149589180803,-0.019792765044031883,0.09059710345623798,0.8270627939901044,-0.19736308781825831,0.15777755773019456,4299,0.0160335336348556,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,post_super_thursday,Post Super Thursday,1,-0.25209218165002234,0.09427273729665372,0.007493613711123507,-0.43686674675146364,-0.06731761654858104,-0.09746798412706524,0.056706872257309276,0.08565011428304863,-0.20861345375139143,0.013677485497260944,4299,0.0160335336348556,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,covid_period,COVID onward,1,0.48456109599511976,0.1374278035951919,0.0004219952416463894,0.2152026009485436,0.7539195910416959,-0.16635207080139874,0.12590152032310722,0.18640561091808916,-0.4131190506346889,0.08041490903189141,4299,0.0160335336348556,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,qt_period,QT onward,1,-0.4556808143376781,0.1450986351543581,0.001686654591832519,-0.7400741392402199,-0.17128748943513622,0.2475787746452085,0.13916044789900697,0.07522522771964325,-0.02517570323684515,0.5203332525272621,4299,0.0160335336348556,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,baseline,Baseline,2,0.058588644108428234,0.10456978378581841,0.5752866040839733,-0.14636813211177585,0.2635454203286323,0.02416418811792641,0.12206132552435363,0.8430704105743078,-0.2150760099098067,0.26340438614565953,4298,0.011919835016235947,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,post_super_thursday,Post Super Thursday,2,-0.21109874280288388,0.09830190468939856,0.03175721676437199,-0.4037704759941051,-0.018427009611662687,-0.06479339652637774,0.07901236214921945,0.4121925898759079,-0.21965762633884783,0.09007083328609237,4298,0.011919835016235947,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,covid_period,COVID onward,2,0.4094445614250148,0.1629446597933346,0.011978300907674827,0.09007302823007896,0.7288160946199507,0.11365890900113898,0.18452424063760606,0.5379232172874543,-0.24800860264856886,0.47532642065084685,4298,0.011919835016235947,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,qt_period,QT onward,2,-0.40472929540000624,0.1811467642866564,0.025465852328580472,-0.7597769534018528,-0.04968163739815967,0.11066795518601245,0.1969434870488421,0.574165437518392,-0.27534127942971803,0.49667718980174297,4298,0.011919835016235947,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,baseline,Baseline,3,0.10281997180016078,0.11370490025148446,0.3658520561291415,-0.12004163269274876,0.3256815762930703,-0.001338738465987819,0.10314872149731799,0.9896447697057273,-0.20351023260073106,0.20083275566875544,4297,0.011917443327861044,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,post_super_thursday,Post Super Thursday,3,-0.18938250746853685,0.08328599325416548,0.022973091935258705,-0.3526230542467012,-0.0261419606903725,-0.06592309346587084,0.10013352312492271,0.5103120467039773,-0.2621847987907194,0.13033861185897766,4297,0.011917443327861044,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,covid_period,COVID onward,3,0.43306324387498846,0.16733124751301598,0.009651827518210738,0.10509399874947717,0.7610324890004998,-0.3536365116838959,0.20687356008794713,0.08737075353911218,-0.7591086894562723,0.05183566608848045,4297,0.011917443327861044,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,qt_period,QT onward,3,-0.49088410339924793,0.22320012352536894,0.027856574878078456,-0.9283563455089711,-0.0534118612895248,0.538298363349853,0.2003710975335995,0.007220342746471571,0.14557101218399804,0.931025714515708,4297,0.011917443327861044,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,baseline,Baseline,4,0.12046499257809914,0.14514340623332656,0.40655450012703365,-0.1640160836392209,0.40494606879541917,-0.019242646618936154,0.13355003667759985,0.8854328196994159,-0.28100071850703184,0.24251542526915953,4296,0.012164801810721548,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,post_super_thursday,Post Super Thursday,4,-0.19123913396510941,0.11188957962131743,0.08741810511821078,-0.41054271002289155,0.028064442092672753,-0.07632164238772748,0.09949202170126775,0.4430142189105962,-0.27132600492221226,0.11868272014675732,4296,0.012164801810721548,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,covid_period,COVID onward,4,0.3385435805704246,0.2795453963234421,0.22587606651404857,-0.20936539622352196,0.8864525573643711,-0.6523712114259905,0.24461459818528722,0.007654649524026737,-1.1318158238691534,-0.17292659898282758,4296,0.012164801810721548,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,qt_period,QT onward,4,-0.3089980446556516,0.33379390518928415,0.35459407977280566,-0.9632340988266486,0.34523800951534533,0.7080170601308943,0.24062215352574473,0.003256333385698202,0.2363976392204346,1.179636481041354,4296,0.012164801810721548,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,baseline,Baseline,5,0.10504061024705864,0.13873122788848616,0.44895887436706916,-0.16687259641437424,0.3769538169084915,-0.055067028063163916,0.13952352986956723,0.6930796926598954,-0.3285331466075157,0.21839909048118786,4295,0.014425240354788649,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,post_super_thursday,Post Super Thursday,5,-0.14749679770731317,0.1116115980113903,0.1863285198819179,-0.36625552980963816,0.07126193439501183,-0.035026606454586204,0.1360900691723765,0.7968868900897214,-0.3017631420324442,0.23170992912327176,4295,0.014425240354788649,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,covid_period,COVID onward,5,0.3140569530718271,0.3026065202028649,0.29934485539395894,-0.2790518265257881,0.9071657326694423,-0.9225142638362089,0.2819522691715216,0.0010683454448378613,-1.4751407114123913,-0.36988781626002665,4295,0.014425240354788649,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,qt_period,QT onward,5,-0.5389474295500347,0.37896003142465057,0.1549754951035873,-1.2817090911423499,0.20381423204228033,0.8841970231254836,0.26739757420586174,0.0009441017000059457,0.3600977776819947,1.4082962685689726,4295,0.014425240354788649,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,baseline,Baseline,6,0.11175235302821274,0.1404229265289063,0.4261326098149958,-0.16347658296844364,0.3869812890248691,-0.0661105697881263,0.14605636244083786,0.6508098748522297,-0.3523810401721685,0.2201599005959159,4294,0.009555795277761958,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,post_super_thursday,Post Super Thursday,6,-0.1707779180586505,0.08117720776503187,0.03539879048715521,-0.32988524527811297,-0.011670590839188033,-0.04135291794755348,0.1562143157397174,0.7912258385248672,-0.34753297679739953,0.2648271409022926,4294,0.009555795277761958,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,covid_period,COVID onward,6,0.41178435544827197,0.28086088675274573,0.14260726537134455,-0.13870298258710967,0.9622716934836536,-0.7444856198349985,0.2830915843526703,0.008542502030747405,-1.2993451251662322,-0.18962611450376476,4294,0.009555795277761958,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,qt_period,QT onward,6,-0.44782496139542927,0.3548713041656144,0.20697172813306164,-1.1433727175600334,0.24772279476917491,0.6327065023518377,0.24399531804393995,0.009511256739173567,0.1544756789857154,1.11093732571796,4294,0.009555795277761958,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,baseline,Baseline,7,0.15283840914856212,0.1560159846394817,0.3272673028529369,-0.15295292074482197,0.4586297390419462,-0.049996131549389033,0.13050523978436884,0.7016480387671483,-0.30578640152675196,0.2057941384279739,4293,0.008376021315265048,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,post_super_thursday,Post Super Thursday,7,-0.20958171758942234,0.09316726879137346,0.024479375154793755,-0.39218956442051434,-0.026973870758330354,-0.047414688232247724,0.1725221321655574,0.7834449307291718,-0.3855580672767402,0.2907286908122448,4293,0.008376021315265048,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,covid_period,COVID onward,7,0.6431686219821289,0.31130914907545465,0.03882729063020794,0.033002689794237816,1.2533345541700198,-0.7087382179061104,0.2790232754063858,0.011083077628561538,-1.2556238377026263,-0.1618525981095943,4293,0.008376021315265048,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,qt_period,QT onward,7,-0.5744682091226045,0.36615302534240546,0.11666441416570346,-1.2921281387937191,0.14319172054851015,0.6153423187108569,0.23309053076717187,0.00829235373180549,0.1584848784072,1.0721997590145138,4293,0.008376021315265048,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,baseline,Baseline,8,0.15429661339509762,0.16512228249713815,0.350077760194346,-0.16934306029929316,0.47793628708948843,-0.11318168557455972,0.10203155728971104,0.26730890426627796,-0.31316353786239337,0.08680016671327391,4292,0.008214465120526149,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,post_super_thursday,Post Super Thursday,8,-0.16545807374985397,0.1125185635083524,0.14142752551453697,-0.3859944582262247,0.05507831072651673,-0.09186706469406644,0.1564281212100667,0.5570158527795326,-0.3984661822657971,0.21473205287766425,4292,0.008214465120526149,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,covid_period,COVID onward,8,0.5959834254497337,0.3347368467154922,0.07500175568961281,-0.06010079411263103,1.2520676450120984,-0.8830395602108209,0.2725339074220583,0.0011948402477059993,-1.417206018758055,-0.34887310166358665,4292,0.008214465120526149,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,qt_period,QT onward,8,-0.42704327214422577,0.3616596023848837,0.23768700335133353,-1.135896092818598,0.2818095485301463,0.6876673753858326,0.23525504463043911,0.003465966368478127,0.2265674879101719,1.1487672628614933,4292,0.008214465120526149,10,own_lags_only
ftse250,full,lag10,regime_interactions,qe,baseline,Baseline,9,0.1423202208274337,0.1893982049833398,0.4523916022542559,-0.2289002609399123,0.5135407025947797,-0.12937989818981116,0.09673320640352176,0.18106206325810836,-0.31897698274071384,0.060217186361091496,4291,0.00524643218086096,10,own_lags_only
